Timestamp,Device ID,Serial Number,Model,Sub Model,Friendly Name,Latitude,Longitude,Is Indoor,Is Public,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,System Status,Timestamp_Local
2024-04-09 14:28:17,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,49,,0.0,1.0,2024-04-09 17:28:17
2024-04-09 14:28:22,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,49,,0.0,0.0,2024-04-09 17:28:22
2024-04-09 14:28:27,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,8,8,8,8,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:28:27
2024-04-09 14:28:32,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:28:32
2024-04-09 14:28:37,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:28:37
2024-04-09 14:28:42,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:28:42
2024-04-09 14:28:47,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,9,9,9,9,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:28:47
2024-04-09 14:28:52,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,10,10,10,10,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:28:52
2024-04-09 14:28:57,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,9,9,9,9,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:28:57
2024-04-09 14:29:02,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,9,9,9,9,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:29:02
2024-04-09 14:29:07,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,9,10,10,10,10,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:29:07
2024-04-09 14:29:12,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,9,10,10,10,10,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:29:12
2024-04-09 14:29:17,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,10,10,10,10,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:29:17
2024-04-09 14:29:22,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:29:22
2024-04-09 14:29:27,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,8,8,8,8,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:29:27
2024-04-09 14:29:32,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:29:32
2024-04-09 14:29:37,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,5,6,6,6,6,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:29:37
2024-04-09 14:29:42,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,5,6,6,6,6,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:29:42
2024-04-09 14:29:47,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,5,6,6,6,6,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:29:47
2024-04-09 14:29:52,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:29:52
2024-04-09 14:29:57,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:29:57
2024-04-09 14:30:02,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:30:02
2024-04-09 14:30:07,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:30:07
2024-04-09 14:30:12,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:30:12
2024-04-09 14:30:17,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:30:17
2024-04-09 14:30:22,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:30:22
2024-04-09 14:30:27,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:30:27
2024-04-09 14:30:32,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:30:32
2024-04-09 14:30:37,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:30:37
2024-04-09 14:30:42,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,9,9,9,9,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:30:42
2024-04-09 14:30:47,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,9,9,9,9,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:30:47
2024-04-09 14:30:52,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,9,9,9,9,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:30:52
2024-04-09 14:30:57,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:30:57
2024-04-09 14:31:02,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:31:02
2024-04-09 14:31:07,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,9,9,9,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:31:07
2024-04-09 14:31:12,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,9,9,9,9,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:31:12
2024-04-09 14:31:17,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,10,10,10,10,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:31:17
2024-04-09 14:31:22,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,8,9,9,9,9,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:31:22
2024-04-09 14:31:27,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,9,9,9,9,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:31:27
2024-04-09 14:31:32,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:31:32
2024-04-09 14:31:37,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:31:37
2024-04-09 14:31:42,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:31:42
2024-04-09 14:31:47,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,49,,0.0,0.0,2024-04-09 17:31:47
2024-04-09 14:31:52,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,48,,0.0,0.0,2024-04-09 17:31:52
2024-04-09 14:31:57,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:31:57
2024-04-09 14:32:02,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:32:02
2024-04-09 14:32:07,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,7,7,7,7,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,49,,0.0,0.0,2024-04-09 17:32:07
2024-04-09 14:32:12,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,6,8,8,8,8,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,49,,0.0,0.0,2024-04-09 17:32:12
2024-04-09 14:32:17,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,49,,0.0,0.0,2024-04-09 17:32:17
2024-04-09 14:32:22,,81432415028.0,8143.0,,,,,,,4.0,1.0,1,1,,<nil>,1,1,,<nil>,7,8,8,8,8,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,49,,0.0,0.0,2024-04-09 17:32:22
2024-07-20 09:01:41,,81432415028.0,8143.0,,,,,,,74.0,21.0,22,23,,<nil>,23,23,,<nil>,165,194,194,194,194,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.9,,50,,0.0,0.0,2024-07-20 12:01:41
2024-07-20 09:16:41,,81432415028.0,8143.0,,,,,,,74.0,21.0,22,23,,<nil>,23,23,,<nil>,163,192,193,193,193,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2,,49,,0.0,0.0,2024-07-20 12:16:41
2024-07-20 09:31:41,,81432415028.0,8143.0,,,,,,,124.0,43.0,42,45,,<nil>,46,46,,<nil>,309,365,367,367,367,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8,,48,,0.0,0.0,2024-07-20 12:31:41
2024-07-20 10:01:41,,81432415028.0,8143.0,,,,,,,72.0,20.0,21,22,,<nil>,22,22,,<nil>,156,184,184,184,184,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3,,48,,0.0,0.0,2024-07-20 13:01:41
2024-07-20 10:16:41,,81432415028.0,8143.0,,,,,,,68.0,19.0,19,20,,<nil>,20,20,,<nil>,138,162,162,162,162,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9,,48,,0.0,0.0,2024-07-20 13:16:41
2024-07-20 10:31:41,,81432415028.0,8143.0,,,,,,,63.0,17.0,17,18,,<nil>,18,18,,<nil>,128,150,151,151,151,0.44,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.8,,47,,0.0,0.0,2024-07-20 13:31:41
2024-07-20 11:01:41,,81432415028.0,8143.0,,,,,,,89.0,28.0,29,30,,<nil>,30,30,,<nil>,217,255,255,256,256,0.45,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,51,,0.0,0.0,2024-07-20 14:01:41
2024-07-20 11:16:41,,81432415028.0,8143.0,,,,,,,74.0,21.0,22,23,,<nil>,23,23,,<nil>,170,199,200,200,200,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,,60,,0.0,0.0,2024-07-20 14:16:41
2024-07-20 11:31:41,,81432415028.0,8143.0,,,,,,,70.0,19.0,20,21,,<nil>,21,21,,<nil>,155,183,183,183,183,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7,,67,,0.0,0.0,2024-07-20 14:31:41
2024-07-20 12:01:41,,81432415028.0,8143.0,,,,,,,63.0,17.0,17,18,,<nil>,18,18,,<nil>,134,157,158,158,158,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,,69,,0.0,0.0,2024-07-20 15:01:41
2024-07-20 12:16:41,,81432415028.0,8143.0,,,,,,,61.0,16.0,16,17,,<nil>,17,17,,<nil>,126,148,149,149,149,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,69,,0.0,0.0,2024-07-20 15:16:41
2024-07-20 12:31:41,,81432415028.0,8143.0,,,,,,,61.0,16.0,17,17,,<nil>,17,17,,<nil>,129,152,153,153,153,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3,,68,,0.0,0.0,2024-07-20 15:31:41
2024-07-20 13:01:41,,81432415028.0,8143.0,,,,,,,61.0,16.0,17,17,,<nil>,17,17,,<nil>,129,152,152,152,152,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,,67,,0.0,0.0,2024-07-20 16:01:41
2024-07-20 13:16:41,,81432415028.0,8143.0,,,,,,,61.0,16.0,17,17,,<nil>,17,17,,<nil>,130,153,154,154,154,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,67,,0.0,0.0,2024-07-20 16:16:41
2024-07-20 13:31:41,,81432415028.0,8143.0,,,,,,,63.0,17.0,17,18,,<nil>,18,18,,<nil>,133,157,157,157,157,0.46,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7,,68,,0.0,0.0,2024-07-20 16:31:41
2024-07-20 14:01:41,,81432415028.0,8143.0,,,,,,,72.0,20.0,21,22,,<nil>,22,22,,<nil>,166,195,196,196,196,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,,68,,0.0,0.0,2024-07-20 17:01:41
2024-07-20 14:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,74.0,21.0,22,23,,<nil>,23,23,,<nil>,172,203,203,203,204,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,67,,0.0,0.0,2024-07-20 17:16:41
2024-07-20 14:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,74.0,21.0,22,23,,<nil>,23,23,,<nil>,171,202,202,202,202,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.7,,67,,0.0,0.0,2024-07-20 17:31:41
2024-07-20 15:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,97.0,31.0,33,34,,<nil>,34,34,,<nil>,256,301,302,302,302,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.4,,68,,0.0,0.0,2024-07-20 18:01:41
2024-07-20 15:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,87.0,27.0,28,29,,<nil>,29,29,,<nil>,219,258,259,259,259,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7,,71,,0.0,0.0,2024-07-20 18:16:41
2024-07-20 15:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,78.0,23.0,24,25,,<nil>,25,25,,<nil>,189,222,223,223,223,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,,72,,0.0,0.0,2024-07-20 18:31:41
2024-07-20 16:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,80.0,24.0,24,26,,<nil>,26,26,,<nil>,195,229,230,230,230,0.47,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,,74,,0.0,0.0,2024-07-20 19:01:41
2024-07-20 16:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,87.0,27.0,27,29,,<nil>,29,29,,<nil>,220,258,259,259,259,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3,,74,,0.0,0.0,2024-07-20 19:16:41
2024-07-20 16:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,93.0,30.0,31,32,,<nil>,32,32,,<nil>,246,289,290,290,290,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.1,,74,,0.0,0.0,2024-07-20 19:31:41
2024-07-20 17:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,89.0,28.0,28,30,,<nil>,30,30,,<nil>,227,267,268,268,268,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,75,,0.0,0.0,2024-07-20 20:01:41
2024-07-20 17:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,89.0,28.0,28,30,,<nil>,30,30,,<nil>,229,269,270,270,270,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,,76,,0.0,0.0,2024-07-20 20:16:41
2024-07-20 17:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,78.0,23.0,24,25,,<nil>,25,25,,<nil>,191,225,226,226,226,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.8,,75,,0.0,0.0,2024-07-20 20:31:41
2024-07-20 18:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,80.0,24.0,25,26,,<nil>,26,26,,<nil>,198,233,234,234,234,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,75,,0.0,0.0,2024-07-20 21:01:41
2024-07-20 18:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,93.0,30.0,31,32,,<nil>,32,32,,<nil>,249,293,294,294,294,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,,75,,0.0,0.0,2024-07-20 21:16:41
2024-07-20 18:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,97.0,31.0,33,34,,<nil>,34,34,,<nil>,265,311,312,312,312,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,,75,,0.0,0.0,2024-07-20 21:31:41
2024-07-20 19:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,102.0,33.0,34,36,,<nil>,36,36,,<nil>,274,322,323,323,323,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,,75,,0.0,0.0,2024-07-20 22:01:41
2024-07-20 19:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,102.0,33.0,34,36,,<nil>,36,36,,<nil>,276,325,326,326,326,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,,76,,0.0,0.0,2024-07-20 22:16:41
2024-07-20 19:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,117.0,39.0,40,42,,<nil>,42,42,,<nil>,326,384,385,385,385,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3,,76,,0.0,0.0,2024-07-20 22:31:41
2024-07-20 20:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,137.0,47.0,48,50,,<nil>,51,51,,<nil>,387,456,457,458,458,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,,77,,0.0,0.0,2024-07-20 23:01:41
2024-07-20 20:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,110.0,36.0,37,39,,<nil>,39,39,,<nil>,299,352,353,353,353,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2,,77,,0.0,0.0,2024-07-20 23:16:41
2024-07-20 20:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,99.0,32.0,33,35,,<nil>,35,35,,<nil>,269,317,318,318,318,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,,77,,0.0,0.0,2024-07-20 23:31:41
2024-07-20 21:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,89.0,28.0,29,30,,<nil>,30,30,,<nil>,234,275,276,276,276,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1,,78,,0.0,0.0,2024-07-21 00:01:41
2024-07-20 21:16:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,82.0,25.0,26,27,,<nil>,27,27,,<nil>,211,248,248,249,249,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1,,78,,0.0,0.0,2024-07-21 00:16:41
2024-07-20 21:31:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,80.0,24.0,24,26,,<nil>,26,26,,<nil>,199,234,234,234,234,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,,78,,0.0,0.0,2024-07-21 00:31:41
2024-07-20 22:01:41,cqdsj74v59b8d873go6g,81432415028.0,8143.0,,Kenya Outdoor 1 ,,,false,false,66.0,18.0,18,19,,<nil>,19,19,,<nil>,150,176,177,177,177,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.4,,77,,0.0,0.0,2024-07-21 01:01:41
