Timestamp,Device ID,Serial Number,Model,Sub Model,Friendly Name,Latitude,Longitude,Is Indoor,Is Public,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,System Status,Timestamp_Local
2024-04-09 14:08:30,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,10,10,10,10,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,49,,0.0,0.0,2024-04-09 17:08:30
2024-04-09 14:08:35,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,10,10,10,10,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:08:35
2024-04-09 14:08:40,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,9,9,9,9,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:08:40
2024-04-09 14:08:45,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,9,9,10,10,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:08:45
2024-04-09 14:08:50,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,10,10,10,10,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:08:50
2024-04-09 14:08:55,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,9,9,10,10,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:08:55
2024-04-09 14:09:00,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,9,9,9,9,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:09:00
2024-04-09 14:09:05,,81432415026.0,8143.0,,,,,,,8.0,3.0,2,2,,<nil>,3,3,,<nil>,8,9,9,9,9,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:09:05
2024-04-09 14:09:10,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,9,9,10,10,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,49,,0.0,0.0,2024-04-09 17:09:10
2024-04-09 14:09:15,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,10,10,10,10,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:09:15
2024-04-09 14:09:20,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,9,10,11,11,11,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,48,,0.0,0.0,2024-04-09 17:09:20
2024-04-09 14:09:25,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,9,10,10,10,10,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,48,,0.0,0.0,2024-04-09 17:09:25
2024-04-09 14:09:30,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,10,10,10,10,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,48,,0.0,0.0,2024-04-09 17:09:30
2024-04-09 14:09:35,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,9,10,10,10,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,48,,0.0,0.0,2024-04-09 17:09:35
2024-04-09 14:09:40,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,8,10,10,10,10,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:09:40
2024-04-09 14:09:45,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,10,10,10,10,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:09:45
2024-04-09 14:09:50,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,9,9,9,9,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.4,,49,,0.0,0.0,2024-04-09 17:09:50
2024-04-09 14:09:55,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,9,9,9,9,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:09:55
2024-04-09 14:10:00,,81432415026.0,8143.0,,,,,,,8.0,3.0,2,2,,<nil>,2,3,,<nil>,8,9,9,9,9,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:10:00
2024-04-09 14:10:05,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,10,10,10,10,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,48,,0.0,0.0,2024-04-09 17:10:05
2024-04-09 14:10:10,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,9,9,9,9,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,48,,0.0,0.0,2024-04-09 17:10:10
2024-04-09 14:10:15,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,7,9,9,9,9,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:10:15
2024-04-09 14:10:20,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,9,9,9,9,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:10:20
2024-04-09 14:10:25,,81432415026.0,8143.0,,,,,,,13.0,3.0,2,3,,<nil>,3,3,,<nil>,9,10,10,10,10,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,49,,0.0,0.0,2024-04-09 17:10:25
2024-04-09 14:10:30,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,10,11,11,11,11,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,48,,0.0,0.0,2024-04-09 17:10:30
2024-04-09 14:10:35,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,9,11,11,11,11,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,48,,0.0,0.0,2024-04-09 17:10:35
2024-04-09 14:10:40,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,10,11,11,11,11,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,48,,0.0,0.0,2024-04-09 17:10:40
2024-04-09 14:10:45,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,10,11,11,11,11,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,48,,0.0,0.0,2024-04-09 17:10:45
2024-04-09 14:10:50,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,9,11,11,11,11,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,48,,0.0,0.0,2024-04-09 17:10:50
2024-04-09 14:10:55,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,9,10,10,10,10,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.6,,48,,0.0,0.0,2024-04-09 17:10:55
2024-04-09 14:11:00,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,9,9,9,9,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:00
2024-04-09 14:11:05,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,9,9,9,9,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:05
2024-04-09 14:11:10,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,9,9,9,9,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:10
2024-04-09 14:11:15,,81432415026.0,8143.0,,,,,,,8.0,2.0,2,2,,<nil>,2,2,,<nil>,8,9,10,10,10,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:15
2024-04-09 14:11:20,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,9,11,11,11,11,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:20
2024-04-09 14:11:25,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,10,11,11,11,11,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:25
2024-04-09 14:11:30,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,10,12,12,12,12,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:30
2024-04-09 14:11:35,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,10,11,11,11,11,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:35
2024-04-09 14:11:40,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,9,10,10,10,10,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:40
2024-04-09 14:11:45,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,9,10,10,10,10,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:45
2024-04-09 14:11:50,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,10,11,11,11,11,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:50
2024-04-09 14:11:55,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,10,11,11,11,11,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.8,,48,,0.0,0.0,2024-04-09 17:11:55
2024-04-09 14:12:00,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,9,11,11,11,11,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,48,,0.0,0.0,2024-04-09 17:12:00
2024-04-09 14:12:05,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,10,12,12,12,12,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,48,,0.0,0.0,2024-04-09 17:12:05
2024-04-09 14:12:10,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,11,12,12,12,12,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,49,,0.0,0.0,2024-04-09 17:12:10
2024-04-09 14:12:15,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,11,12,12,12,12,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,49,,0.0,0.0,2024-04-09 17:12:15
2024-04-09 14:12:20,,81432415026.0,8143.0,,,,,,,13.0,3.0,3,3,,<nil>,3,3,,<nil>,11,12,12,12,12,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.9,,49,,0.0,0.0,2024-04-09 17:12:20
2024-07-20 09:01:25,,81432415026.0,8143.0,,,,,,,154.0,54.0,58,61,,<nil>,61,61,,<nil>,195,224,225,225,225,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.5,,49,,0.0,0.0,2024-07-20 12:01:25
2024-07-20 09:16:25,,81432415026.0,8143.0,,,,,,,154.0,54.0,59,62,,<nil>,62,62,,<nil>,198,227,228,228,228,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,,51,,0.0,0.0,2024-07-20 12:16:25
2024-07-20 09:31:25,,81432415026.0,8143.0,,,,,,,182.0,83.0,106,115,,<nil>,118,119,,<nil>,353,409,412,412,412,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.9,,51,,0.0,0.0,2024-07-20 12:31:25
2024-07-20 10:01:25,,81432415026.0,8143.0,,,,,,,153.0,53.0,57,60,,<nil>,60,60,,<nil>,192,221,221,221,221,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,,51,,0.0,0.0,2024-07-20 13:01:25
2024-07-20 10:16:25,,81432415026.0,8143.0,,,,,,,144.0,49.0,50,53,,<nil>,53,53,,<nil>,169,194,194,194,194,0.48,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.8,,51,,0.0,0.0,2024-07-20 13:16:25
2024-07-20 10:31:25,,81432415026.0,8143.0,,,,,,,137.0,46.0,47,50,,<nil>,50,50,,<nil>,159,183,184,184,184,0.49,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.6,,51,,0.0,0.0,2024-07-20 13:31:25
2024-07-20 11:01:25,,81432415026.0,8143.0,,,,,,,164.0,64.0,77,81,,<nil>,82,82,,<nil>,263,302,303,303,303,0.50,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7,,53,,0.0,0.0,2024-07-20 14:01:25
2024-07-20 11:16:25,,81432415026.0,8143.0,,,,,,,154.0,54.0,57,61,,<nil>,61,62,,<nil>,200,230,231,231,231,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2,,60,,0.0,0.0,2024-07-20 14:16:25
2024-07-20 11:31:25,,81432415026.0,8143.0,,,,,,,151.0,51.0,52,56,,<nil>,56,56,,<nil>,185,213,214,214,214,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,65,,0.0,0.0,2024-07-20 14:31:25
2024-07-20 12:01:25,,81432415026.0,8143.0,,,,,,,129.0,44.0,44,47,,<nil>,47,47,,<nil>,158,181,182,182,182,0.51,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7,,70,,0.0,0.0,2024-07-20 15:01:25
2024-07-20 12:16:25,,81432415026.0,8143.0,,,,,,,127.0,44.0,43,46,,<nil>,47,47,,<nil>,154,177,178,178,178,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,,69,,0.0,0.0,2024-07-20 15:16:25
2024-07-20 12:31:25,,81432415026.0,8143.0,,,,,,,127.0,44.0,43,46,,<nil>,47,47,,<nil>,154,177,178,178,178,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,67,,0.0,0.0,2024-07-20 15:31:25
2024-07-20 13:01:25,,81432415026.0,8143.0,,,,,,,127.0,43.0,43,46,,<nil>,46,46,,<nil>,153,176,177,177,177,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,,66,,0.0,0.0,2024-07-20 16:01:25
2024-07-20 13:16:25,,81432415026.0,8143.0,,,,,,,127.0,44.0,43,46,,<nil>,47,47,,<nil>,154,177,178,178,179,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.5,,66,,0.0,0.0,2024-07-20 16:16:25
2024-07-20 13:31:25,,81432415026.0,8143.0,,,,,,,129.0,44.0,44,47,,<nil>,48,48,,<nil>,158,182,183,183,183,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.9,,67,,0.0,0.0,2024-07-20 16:31:25
2024-07-20 14:01:25,,81432415026.0,8143.0,,,,,,,153.0,53.0,55,59,,<nil>,60,60,,<nil>,195,225,226,226,226,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,66,,0.0,0.0,2024-07-20 17:01:25
2024-07-20 14:16:25,,81432415026.0,8143.0,,,,,,,154.0,54.0,57,61,,<nil>,62,62,,<nil>,203,233,235,235,235,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2,,66,,0.0,0.0,2024-07-20 17:16:25
2024-07-20 14:31:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,154.0,54.0,57,62,,<nil>,62,62,,<nil>,204,235,237,237,237,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,66,,0.0,0.0,2024-07-20 17:31:25
2024-07-20 15:01:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,168.0,69.0,83,89,,<nil>,90,91,,<nil>,298,343,345,345,345,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,66,,0.0,0.0,2024-07-20 18:01:25
2024-07-20 15:16:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,162.0,62.0,71,76,,<nil>,77,77,,<nil>,254,292,294,294,294,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.2,,68,,0.0,0.0,2024-07-20 18:16:25
2024-07-20 15:31:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,155.0,56.0,60,64,,<nil>,65,65,,<nil>,216,249,250,250,250,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2,,69,,0.0,0.0,2024-07-20 18:31:25
2024-07-20 16:01:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,156.0,56.0,61,65,,<nil>,66,66,,<nil>,223,257,258,258,258,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,,70,,0.0,0.0,2024-07-20 19:01:25
2024-07-20 16:16:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,160.0,60.0,68,73,,<nil>,74,74,,<nil>,248,286,287,287,287,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,70,,0.0,0.0,2024-07-20 19:16:25
2024-07-20 16:31:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,165.0,65.0,78,83,,<nil>,84,84,,<nil>,283,326,327,327,328,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8,,71,,0.0,0.0,2024-07-20 19:31:25
2024-07-20 17:01:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,162.0,61.0,71,76,,<nil>,76,76,,<nil>,260,300,301,301,301,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,71,,0.0,0.0,2024-07-20 20:01:25
2024-07-20 17:16:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,163.0,63.0,73,78,,<nil>,79,79,,<nil>,267,308,309,309,309,0.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,,71,,0.0,0.0,2024-07-20 20:16:25
2024-07-20 17:31:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,156.0,56.0,62,65,,<nil>,66,66,,<nil>,227,260,261,262,262,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,71,,0.0,0.0,2024-07-20 20:31:25
2024-07-20 18:01:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,156.0,57.0,62,66,,<nil>,67,67,,<nil>,228,263,264,264,264,0.52,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,,71,,0.0,0.0,2024-07-20 21:01:25
2024-07-20 18:16:25,cqdsobcv59b8d873go70,81432415026.0,8143.0,,Kenya Outdoor 2,,,false,false,164.0,64.0,76,81,,<nil>,82,82,,<nil>,279,321,323,323,323,0.53,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,,71,,0.0,0.0,2024-07-20 21:16:25
