Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Fahrenheit,Celsius,%,,,
11/07/2023 10:32,11/07/2023 05:32,1,1,,,1,1,,,9,10,10,10,10,0,438,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.146,,,77,0,77.4,,49,,0,0
11/08/2023 14:32,11/08/2023 09:32,1,1,,,1,1,,,9,10,10,10,10,0,415,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.020,,,11,0,73.4,,55,,0,0
11/07/2023 00:32,11/06/2023 19:32,1,1,,,1,1,,,7,8,8,8,8,0,415,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.055,,,29,0,68.9,,64,,0,0
11/06/2023 09:47,11/06/2023 04:47,1,1,,,1,1,,,8,9,9,9,9,0,450,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.272,,,145,0,75.7,,52,,0,0
11/08/2023 06:02,11/08/2023 01:02,2,2,,,2,2,,,16,17,17,17,17,0,432,,,0,,,,,23.68,,0,,,,,,,,,,,,,,,,,0.121,,,64,0,71.8,,61,,0,0
11/08/2023 10:32,11/08/2023 05:32,1,1,,,1,1,,,6,7,7,7,7,0,436,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.130,,,69,0,77.5,,51,,0,0
11/11/2023 07:08,11/11/2023 02:08,5,6,,,6,6,,,56,63,63,63,63,0,419,,,0,,,,,23.70,,0,,,,,,,,,,,,,,,,,0.062,,,33,0,72.3,,53,,0,0
11/08/2023 18:47,11/08/2023 13:47,4,5,,,5,5,,,45,51,51,51,51,0,427,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.016,,,7,0,70.0,,59,,0,0
11/09/2023 11:32,11/09/2023 06:32,3,3,,,3,3,,,25,29,29,29,29,0,432,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.063,,,34,0,77.7,,43,,0,0
