Timestamp,Device ID,Serial Number,Model,Sub Model,Friendly Name,Latitude,Longitude,Is Indoor,Is Public,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,System Status
UTC,,,,,,,,boolean,boolean,,,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,,Fahrenheit,,%,,,
01/01/2024 00:06:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,115,38,39,41,,,41,41,,,75,84,85,85,85,0.51,0,432,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.434,,,0,72.0,,58,,0,0
01/01/2024 00:21:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,112,38,38,40,,,41,41,,,74,83,84,84,84,0.52,0,425,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.434,,,0,72.0,,58,,0,0
01/01/2024 00:36:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,112,37,37,40,,,40,40,,,73,82,82,82,82,0.51,0,420,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.436,,,0,72.0,,58,,0,0
01/01/2024 00:51:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,112,37,38,40,,,40,40,,,74,83,83,83,83,0.50,0,422,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.447,,,0,71.8,,58,,0,0
01/01/2024 01:06:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,115,38,38,41,,,41,41,,,75,84,85,85,85,0.52,0,429,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.458,,,0,71.8,,58,,0,0
01/01/2024 01:21:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,119,40,41,43,,,43,43,,,80,90,90,90,90,0.51,0,431,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.465,,,0,71.8,,58,,0,0
01/01/2024 01:36:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,134,45,46,49,,,49,49,,,90,101,101,101,101,0.52,0,434,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.469,,,0,71.8,,58,,0,0
01/01/2024 01:51:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,154,54,58,61,,,62,62,,,113,127,127,128,128,0.52,0,433,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.481,,,0,71.8,,58,,0,0
01/01/2024 02:06:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,161,60,70,74,,,74,74,,,137,154,154,154,154,0.52,0,429,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.491,,,0,71.8,,58,,0,0
01/01/2024 02:21:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,165,64,77,82,,,82,82,,,151,170,170,170,170,0.52,0,444,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.502,,,0,71.8,,58,,0,0
01/01/2024 02:36:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,166,66,80,85,,,85,85,,,156,176,176,176,176,0.52,0,444,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.499,,,0,71.8,,58,,0,0
01/01/2024 02:51:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,169,69,86,91,,,91,91,,,168,189,189,189,189,0.52,0,441,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.507,,,0,71.6,,58,,0,0
01/01/2024 03:06:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,172,72,91,96,,,97,97,,,178,200,200,200,200,0.52,0,439,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.518,,,0,71.6,,58,,0,0
01/01/2024 03:21:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,171,71,89,94,,,94,95,,,174,195,196,196,196,0.52,0,440,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.520,,,0,71.6,,59,,0,0
01/01/2024 03:36:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,168,67,83,88,,,88,88,,,162,182,182,182,182,0.52,0,444,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.509,,,0,71.6,,59,,0,0
01/01/2024 03:51:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,166,65,79,84,,,84,84,,,154,173,174,174,174,0.52,0,440,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.497,,,0,71.4,,59,,0,0
01/01/2024 04:06:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,163,63,74,79,,,79,79,,,145,163,163,163,163,0.52,0,442,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.484,,,0,71.4,,59,,0,0
01/01/2024 04:21:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,160,59,68,72,,,72,72,,,133,150,150,150,150,0.51,0,445,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.466,,,0,71.4,,59,,0,0
01/01/2024 04:36:26,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,156,57,63,66,,,67,67,,,123,138,138,138,138,0.52,0,448,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.444,,,0,71.2,,59,,0,0
01/01/2024 04:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,151,52,53,56,,,57,57,,,103,116,117,117,117,0.53,0,427,,,0,,,,,23.67,,0,,,,,,,,,,,,,,,,,0.008,,,0,71.2,,59,,0,1
01/01/2024 05:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,129,44,44,47,,,47,47,,,86,97,97,97,97,0.51,0,428,,,0,,,,,23.67,,0,,,,,,,,,,,,,,,,,0.010,,,0,71.4,,59,,0,0
01/01/2024 05:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,122,42,42,44,,,45,45,,,82,92,93,93,93,0.51,0,435,,,0,,,,,23.68,,0,,,,,,,,,,,,,,,,,0.015,,,0,71.4,,59,,0,0
01/01/2024 05:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,115,38,39,41,,,41,41,,,76,86,86,86,86,0.51,0,440,,,0,,,,,23.68,,0,,,,,,,,,,,,,,,,,0.017,,,0,71.2,,59,,0,0
01/01/2024 05:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,110,36,36,39,,,39,39,,,71,80,80,80,80,0.51,0,441,,,0,,,,,23.68,,0,,,,,,,,,,,,,,,,,0.017,,,0,71.2,,59,,0,0
01/01/2024 06:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,105,34,34,37,,,37,37,,,67,76,76,76,76,0.52,0,439,,,0,,,,,23.69,,0,,,,,,,,,,,,,,,,,0.016,,,0,71.2,,59,,0,0
01/01/2024 06:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,99,33,33,35,,,36,36,,,65,73,74,74,74,0.52,0,438,,,0,,,,,23.69,,0,,,,,,,,,,,,,,,,,0.015,,,0,71.2,,59,,0,0
01/01/2024 06:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,99,32,33,35,,,35,35,,,64,72,72,72,72,0.53,0,445,,,0,,,,,23.68,,0,,,,,,,,,,,,,,,,,0.016,,,0,71.2,,59,,0,0
01/01/2024 06:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,97,32,32,34,,,35,35,,,63,71,71,71,71,0.52,0,435,,,0,,,,,23.68,,0,,,,,,,,,,,,,,,,,0.017,,,0,71.4,,59,,0,0
01/01/2024 07:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,97,31,32,34,,,34,34,,,62,70,70,70,70,0.52,0,431,,,0,,,,,23.67,,0,,,,,,,,,,,,,,,,,0.020,,,0,71.4,,59,,0,0
01/01/2024 07:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,97,31,32,34,,,34,34,,,62,70,70,70,70,0.52,0,429,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.020,,,0,72.0,,59,,0,0
01/01/2024 07:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,99,32,33,35,,,35,35,,,63,71,72,72,72,0.53,0,414,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.024,,,0,72.5,,58,,0,0
01/01/2024 07:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,97,32,32,34,,,35,35,,,62,70,70,70,70,0.52,0,417,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.026,,,0,72.9,,57,,0,0
01/01/2024 08:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,97,31,32,34,,,34,34,,,62,70,70,70,70,0.53,0,407,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.025,,,0,73.0,,57,,0,0
01/01/2024 08:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,91,30,29,31,,,32,32,,,57,64,64,64,64,0.52,0,412,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.021,,,0,73.0,,57,,0,4
01/01/2024 08:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,84,26,27,28,,,28,28,,,52,58,58,58,58,0.51,0,417,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.020,,,0,73.2,,56,,0,4
01/01/2024 08:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,87,28,28,29,,,30,30,,,53,60,60,60,60,0.52,0,417,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.016,,,0,73.6,,55,,0,4
01/01/2024 09:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,93,30,30,32,,,32,32,,,57,65,65,65,65,0.52,0,424,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.017,,,0,73.6,,55,,0,0
01/01/2024 09:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,95,31,30,33,,,33,33,,,59,66,66,66,66,0.52,0,429,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.020,,,0,73.8,,54,,0,0
01/01/2024 09:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,93,31,30,32,,,33,33,,,58,66,66,66,66,0.52,0,423,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.030,,,0,74.3,,54,,0,0
01/01/2024 09:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,93,31,30,32,,,32,33,,,58,65,65,65,65,0.52,0,421,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.029,,,0,74.7,,53,,0,0
01/01/2024 10:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,91,29,29,31,,,31,31,,,55,61,62,62,62,0.53,0,420,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.023,,,0,75.2,,52,,0,0
01/01/2024 10:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,91,29,29,31,,,31,31,,,55,62,62,62,62,0.51,0,415,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.026,,,0,75.6,,51,,0,0
01/01/2024 10:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,89,28,28,30,,,30,30,,,53,60,60,60,60,0.52,0,413,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.024,,,0,75.9,,50,,0,0
01/01/2024 10:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,89,28,28,30,,,30,30,,,53,60,60,60,60,0.52,0,417,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.024,,,0,76.1,,50,,0,0
01/01/2024 11:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,87,27,27,29,,,29,29,,,52,59,59,59,59,0.52,0,419,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.023,,,0,75.9,,50,,0,0
01/01/2024 11:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,89,28,28,30,,,30,30,,,53,60,60,60,60,0.53,0,425,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.020,,,0,75.7,,50,,0,0
01/01/2024 11:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,89,28,28,30,,,30,30,,,53,59,60,60,60,0.54,0,421,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.028,,,0,75.6,,50,,0,0
01/01/2024 11:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,87,28,27,29,,,30,30,,,53,59,59,59,59,0.52,0,422,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.032,,,0,75.6,,51,,0,0
01/01/2024 12:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,89,28,28,30,,,30,30,,,53,59,59,60,60,0.53,0,419,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.033,,,0,75.4,,51,,0,0
01/01/2024 12:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,87,27,27,29,,,29,29,,,51,58,58,58,58,0.52,0,414,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.034,,,0,75.4,,51,,0,0
01/01/2024 12:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,89,28,28,30,,,30,30,,,54,61,61,61,61,0.52,0,421,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.033,,,0,75.4,,50,,0,0
01/01/2024 12:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,89,28,28,30,,,30,30,,,53,60,60,60,60,0.53,0,431,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.035,,,0,75.4,,50,,0,0
01/01/2024 13:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,87,27,27,29,,,29,29,,,52,59,59,59,59,0.53,0,423,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.041,,,0,75.6,,50,,0,0
01/01/2024 13:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,89,28,28,30,,,30,30,,,53,59,60,60,60,0.53,0,424,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.036,,,0,75.7,,50,,0,0
01/01/2024 13:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,89,28,28,30,,,30,30,,,54,60,60,60,60,0.52,0,426,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.038,,,0,75.7,,49,,0,0
01/01/2024 13:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,91,29,29,31,,,31,31,,,55,62,62,62,62,0.53,0,416,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.038,,,0,75.6,,50,,0,0
01/01/2024 14:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,95,31,31,33,,,33,33,,,59,66,66,66,66,0.53,0,421,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.048,,,0,75.6,,50,,0,0
01/01/2024 14:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,102,33,33,36,,,36,36,,,64,72,72,72,72,0.53,0,425,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.070,,,0,75.6,,51,,0,0
01/01/2024 14:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,102,34,34,36,,,37,37,,,65,74,74,74,74,0.53,0,421,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.077,,,0,75.6,,51,,0,0
01/01/2024 14:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,105,34,35,37,,,37,37,,,66,75,75,75,75,0.54,0,421,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.072,,,0,75.2,,52,,0,0
01/01/2024 15:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,102,34,34,36,,,36,37,,,64,73,73,73,73,0.54,0,413,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.025,,,0,74.8,,53,,0,0
01/01/2024 15:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,105,35,35,37,,,38,38,,,67,76,76,76,76,0.53,0,417,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.013,,,0,74.5,,54,,0,0
01/01/2024 15:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,107,36,36,38,,,39,39,,,69,78,78,78,78,0.53,0,419,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.018,,,0,74.1,,55,,0,0
01/01/2024 15:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,110,36,36,39,,,39,39,,,70,79,79,79,79,0.53,0,421,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.020,,,0,73.8,,55,,0,0
01/01/2024 16:08:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,110,36,36,39,,,39,39,,,70,79,79,79,80,0.52,0,423,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.026,,,0,73.6,,56,,0,0
01/01/2024 16:23:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,112,37,37,40,,,40,40,,,72,81,81,81,81,0.53,0,425,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.032,,,0,73.4,,56,,0,0
01/01/2024 16:38:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,112,38,38,40,,,41,41,,,73,83,83,83,83,0.52,0,424,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.037,,,0,73.2,,56,,0,0
01/01/2024 16:53:47,ckkldbr0bbk2m84v0t0g,81442326014,8144,2,Indoor 09,,,true,false,115,38,38,41,,,41,41,,,74,83,84,84,84,0.51,0,427,,,0,,,,,23.62,,0,,,,,,,,,,,,,,,,,0.041,,,0,73.0,,56,,0,0
