Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Fahrenheit,Celsius,%,,,
11/07/2023 20:02,11/07/2023 15:02,4,5,,,5,5,,,33,37,37,37,37,0,438,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.244,,,130,0,71.2,,62,,0,0
11/08/2023 13:17,11/08/2023 08:17,1,1,,,1,1,,,6,7,7,7,7,0,434,,,0,,,,,23.56,,0,,,,,,,,,,,,,,,,,0.097,,,52,0,75.4,,54,,0,0
11/09/2023 11:47,11/09/2023 06:47,4,4,,,4,4,,,27,30,30,30,30,0,429,,,0,,,,,23.54,,0,,,,,,,,,,,,,,,,,0.122,,,65,0,77.0,,46,,0,0
11/06/2023 12:47,11/06/2023 07:47,1,1,,,1,1,,,7,8,8,8,8,0,437,,,0,,,,,23.56,,0,,,,,,,,,,,,,,,,,0.202,,,108,0,77.4,,51,,0,0
11/10/2023 15:38,11/10/2023 10:38,7,7,,,7,7,,,50,56,56,56,56,0,444,,,0,,,,,23.56,,0,,,,,,,,,,,,,,,,,0.340,,,181,0,74.5,,53,,0,0
11/06/2023 19:02,11/06/2023 14:02,3,3,,,3,3,,,23,26,26,26,26,0,430,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.081,,,43,0,71.4,,62,,0,0
11/07/2023 13:32,11/07/2023 08:32,1,1,,,1,1,,,7,8,8,8,8,0,444,,,0,,,,,23.55,,0,,,,,,,,,,,,,,,,,0.147,,,78,0,76.1,,52,,0,0
11/10/2023 01:17,11/09/2023 20:17,7,8,,,8,8,,,53,60,60,60,60,0,430,,,0,,,,,23.56,,0,,,,,,,,,,,,,,,,,0.046,,,24,0,69.3,,59,,0,0
11/06/2023 02:32,11/05/2023 21:32,2,2,,,2,2,,,15,16,16,16,16,0,451,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.026,,,14,0,68.0,,67,,0,0
11/12/2023 01:29,11/11/2023 20:29,8,9,,,9,9,,,62,70,71,71,71,0,425,,,0,,,,,23.60,,0,,,,,,,,,,,,,,,,,0.019,,,10,0,69.8,,57,,0,0
11/07/2023 17:47,11/07/2023 12:47,4,5,,,5,5,,,33,37,37,37,38,0,442,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.408,,,217,0,72.0,,61,,0,0
11/07/2023 08:02,11/07/2023 03:02,1,1,,,1,1,,,11,12,12,12,12,0,438,,,0,,,,,23.67,,0,,,,,,,,,,,,,,,,,0.064,,,34,0,72.7,,57,,0,0
11/10/2023 16:53,11/10/2023 11:53,10,11,,,11,11,,,77,86,86,86,86,0,422,,,0,,,,,23.59,,0,,,,,,,,,,,,,,,,,0.440,,,234,0,73.4,,55,,0,0
11/11/2023 00:23,11/10/2023 19:23,8,8,,,8,8,,,57,64,64,64,64,0,432,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.137,,,73,0,70.3,,59,,0,0
11/06/2023 08:32,11/06/2023 03:32,1,1,,,1,1,,,10,11,11,11,11,0,463,,,0,,,,,23.66,,0,,,,,,,,,,,,,,,,,0.495,,,263,0,73.6,,57,,0,0
11/08/2023 14:47,11/08/2023 09:47,1,1,,,1,1,,,10,11,11,11,11,0,438,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.023,,,12,0,73.4,,57,,0,0
11/12/2023 12:06,11/12/2023 07:06,5,5,,,5,5,,,37,42,42,42,42,0,412,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.167,,,89,0,74.5,,54,,0,0
11/06/2023 19:47,11/06/2023 14:47,3,3,,,3,3,,,20,23,23,23,23,0,430,,,0,,,,,23.65,,0,,,,,,,,,,,,,,,,,0.081,,,43,0,71.1,,63,,0,0
11/08/2023 00:32,11/07/2023 19:32,1,2,,,2,2,,,11,12,12,12,12,0,435,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.067,,,36,0,70.0,,65,,0,0
11/06/2023 06:47,11/06/2023 01:47,2,2,,,2,2,,,12,14,14,14,14,0,447,,,0,,,,,23.67,,0,,,,,,,,,,,,,,,,,0.577,,,307,0,71.4,,61,,0,0
11/07/2023 14:17,11/07/2023 09:17,1,1,,,1,1,,,9,10,10,10,10,0,446,,,0,,,,,23.56,,0,,,,,,,,,,,,,,,,,0.131,,,70,0,74.8,,54,,0,0
11/12/2023 21:36,11/12/2023 16:36,2,2,,,2,2,,,14,16,16,16,16,0,432,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.087,,,47,0,69.4,,63,,0,0
11/07/2023 10:32,11/07/2023 05:32,1,1,,,1,1,,,9,10,10,10,10,0,427,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.146,,,78,0,76.5,,52,,0,0
11/07/2023 03:17,11/06/2023 22:17,1,1,,,1,1,,,10,11,11,11,11,0,455,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.000,,,0,0,68.4,,65,,0,0
11/06/2023 07:32,11/06/2023 02:32,1,1,,,1,1,,,9,10,10,10,10,0,446,,,0,,,,,23.68,,0,,,,,,,,,,,,,,,,,0.379,,,201,0,72.1,,59,,0,0
11/09/2023 19:32,11/09/2023 14:32,15,15,,,15,16,,,110,123,124,124,124,0,445,,,0,,,,,23.61,,0,,,,,,,,,,,,,,,,,0.191,,,101,0,70.9,,57,,0,0
11/07/2023 11:17,11/07/2023 06:17,1,1,,,1,1,,,8,9,9,9,9,0,420,,,0,,,,,23.57,,0,,,,,,,,,,,,,,,,,0.136,,,72,0,77.0,,51,,0,0
11/07/2023 07:17,11/07/2023 02:17,2,2,,,2,2,,,11,13,13,13,13,0,434,,,0,,,,,23.67,,0,,,,,,,,,,,,,,,,,0.064,,,34,0,72.0,,59,,0,0
11/08/2023 14:32,11/08/2023 09:32,1,1,,,1,1,,,9,11,11,11,11,0,432,,,0,,,,,23.56,,0,,,,,,,,,,,,,,,,,0.031,,,16,0,73.6,,56,,0,0
11/09/2023 23:02,11/09/2023 18:02,10,11,,,11,11,,,75,84,84,84,84,0,457,,,0,,,,,23.58,,0,,,,,,,,,,,,,,,,,0.108,,,57,0,69.6,,59,,0,0
11/11/2023 07:08,11/11/2023 02:08,7,8,,,8,8,,,56,62,63,63,63,0,393,,,0,,,,,23.67,,0,,,,,,,,,,,,,,,,,0.147,,,78,0,72.0,,55,,0,0
