Timestamp,Latitude,Longitude,PM2.5 AQI,PM10 AQI,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,Applied PM2.5 Custom Calibration Setting - Offset,PM4.0,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,Applied PM10 Custom Calibration Setting - Offset,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Status,Timestamp_Local
2024-02-21 10:02:04,,,13.0,3.0,3,3,,,3,3,,,26,29,29,29,29,0.41,0.0,481,,,0.0,,,,,23.55,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,81.7,,39,,0.0,2024-02-21 13:02:04
2024-02-21 10:17:04,,,13.0,3.0,2,3,,,3,3,,,24,27,27,27,27,0.42,0.0,420,,,0.0,,,,,23.55,,0.0,,,,,,,,,,,,,,,,,0.009,,,0.0,81.7,,38,,0.0,2024-02-21 13:17:04
2024-02-21 10:32:04,,,13.0,3.0,3,3,,,3,3,,,30,34,34,34,34,0.42,0.0,447,,,0.0,,,,,23.54,,0.0,,,,,,,,,,,,,,,,,0.031,,,0.0,81.5,,38,,0.0,2024-02-21 13:32:04
2024-02-21 11:02:04,,,17.0,4.0,4,4,,,4,4,,,36,40,40,40,40,0.42,0.0,437,,,0.0,,,,,23.53,,0.0,,,,,,,,,,,,,,,,,0.01,,,0.0,82.0,,37,,0.0,2024-02-21 14:02:04
2024-02-21 11:17:04,,,17.0,4.0,4,4,,,4,4,,,37,42,42,42,42,0.42,0.0,450,,,0.0,,,,,23.52,,0.0,,,,,,,,,,,,,,,,,0.014,,,0.0,82.0,,37,,0.0,2024-02-21 14:17:04
2024-02-21 11:32:04,,,13.0,3.0,3,3,,,3,3,,,30,34,34,34,34,0.43,0.0,448,,,0.0,,,,,23.52,,0.0,,,,,,,,,,,,,,,,,0.013,,,0.0,81.9,,37,,0.0,2024-02-21 14:32:04
2024-02-21 12:02:04,,,13.0,3.0,3,3,,,3,3,,,27,30,30,30,30,0.41,0.0,441,,,0.0,,,,,23.51,,0.0,,,,,,,,,,,,,,,,,0.01,,,0.0,81.1,,37,,0.0,2024-02-21 15:02:04
2024-02-22 09:05:12,,,13.0,3.0,3,3,,,3,3,,,30,33,33,34,34,0.44,0.0,435,,,0.0,,,,,23.56,,0.0,,,,,,,,,,,,,,,,,0.016,,,0.0,79.0,,35,,0.0,2024-02-22 12:05:12
2024-02-22 09:20:12,,,8.0,2.0,2,2,,,2,2,,,23,26,26,26,26,0.42,0.0,439,,,0.0,,,,,23.56,,0.0,,,,,,,,,,,,,,,,,0.011,,,0.0,78.8,,36,,0.0,2024-02-22 12:20:12
2024-02-22 10:01:27,,,33.0,7.0,7,8,,,8,8,,,71,80,80,80,80,0.46,0.0,425,,,0.0,,,,,23.53,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,79.2,,37,,0.0,2024-02-22 13:01:27
2024-02-22 10:01:29,,,17.0,4.0,4,4,,,4,4,,,39,44,44,44,44,0.44,0.0,425,,,0.0,,,,,23.54,,0.0,,,,,,,,,,,,,,,,,0.006,,,0.0,79.3,,37,,0.0,2024-02-22 13:01:29
2024-02-22 10:16:31,,,25.0,6.0,6,6,,,6,6,,,58,65,65,65,65,0.46,0.0,416,,,0.0,,,,,23.54,,0.0,,,,,,,,,,,,,,,,,0.0,,,0.0,79.3,,36,,0.0,2024-02-22 13:16:31
2024-02-22 10:16:33,,,57.0,14.0,14,15,,,15,15,,,140,157,158,158,158,0.46,0.0,427,,,0.0,,,,,23.53,,0.0,,,,,,,,,,,,,,,,,0.032,,,0.0,79.5,,36,,0.0,2024-02-22 13:16:33
