Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Fahrenheit,Celsius,%,,,
12/07/2023 00:10:38,12/06/2023 19:10:38,8,8,,,8,8,,,79,89,89,89,89,0,436,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.248,,,132,0,69.3,,52,,0,0
12/07/2023 00:25:38,12/06/2023 19:25:38,8,8,,,8,8,,,79,89,89,89,89,0,434,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.230,,,123,0,69.3,,52,,0,0
12/07/2023 00:40:38,12/06/2023 19:40:38,7,8,,,8,8,,,75,85,85,85,85,0,438,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.207,,,110,0,69.1,,52,,0,0
12/07/2023 00:55:38,12/06/2023 19:55:38,7,7,,,7,7,,,70,79,79,79,79,0,436,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.188,,,100,0,68.9,,52,,0,0
12/07/2023 01:10:38,12/06/2023 20:10:38,7,7,,,7,7,,,72,81,81,81,81,0,440,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.186,,,99,0,68.7,,52,,0,0
12/07/2023 01:25:38,12/06/2023 20:25:38,7,7,,,7,7,,,70,78,79,79,79,0,444,,,0,,,,,23.63,,0,,,,,,,,,,,,,,,,,0.177,,,94,0,68.7,,52,,0,0
12/07/2023 01:40:38,12/06/2023 20:40:38,6,7,,,7,7,,,66,74,74,74,74,0,446,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.170,,,91,0,68.5,,52,,0,0
12/07/2023 01:55:38,12/06/2023 20:55:38,6,6,,,6,6,,,63,71,71,71,71,0,448,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.154,,,82,0,68.4,,52,,0,0
12/07/2023 02:10:38,12/06/2023 21:10:38,6,6,,,6,6,,,62,70,70,70,70,0,442,,,0,,,,,23.64,,0,,,,,,,,,,,,,,,,,0.131,,,70,0,68.4,,52,,0,0
