Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC-04:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Fahrenheit,Celsius,%,,,
06/23/2024 09:24:56,06/23/2024 05:24:56,112,122,,,125,127,,,385,436,438,439,439,0,1505,,,0,,,,,23.41,,0,,,,,,,,,,,,,,,,,0.001,,,0,0,71.6,,88,,0,1
06/23/2024 09:39:56,06/23/2024 05:39:56,60,65,,,66,67,,,207,234,235,235,235,0,1029,,,0,,,,,23.41,,0,,,,,,,,,,,,,,,,,0.009,,,3,0,72.1,,81,,0,0
06/23/2024 09:54:56,06/23/2024 05:54:56,31,33,,,33,33,,,107,120,120,120,120,0,851,,,0,,,,,23.41,,0,,,,,,,,,,,,,,,,,0.008,,,3,0,72.7,,77,,0,0
06/23/2024 10:09:56,06/23/2024 06:09:56,28,30,,,30,30,,,97,109,109,109,109,0,614,,,0,,,,,23.40,,0,,,,,,,,,,,,,,,,,0.006,,,3,0,73.0,,72,,0,0
06/23/2024 10:24:56,06/23/2024 06:24:56,30,32,,,32,32,,,104,117,117,117,118,0,618,,,0,,,,,23.40,,0,,,,,,,,,,,,,,,,,0.000,,,0,0,73.4,,71,,0,0
06/23/2024 10:39:56,06/23/2024 06:39:56,26,28,,,28,28,,,91,102,102,102,102,0,501,,,0,,,,,23.40,,0,,,,,,,,,,,,,,,,,0.000,,,0,0,73.2,,68,,0,0
06/23/2024 10:54:56,06/23/2024 06:54:56,25,26,,,26,26,,,85,95,95,95,95,0,521,,,0,,,,,23.39,,0,,,,,,,,,,,,,,,,,0.010,,,5,0,73.2,,69,,0,0
06/23/2024 11:09:56,06/23/2024 07:09:56,59,63,,,63,63,,,204,229,229,229,229,0,826,,,0,,,,,23.39,,0,,,,,,,,,,,,,,,,,0.105,,,55,0,73.4,,71,,0,0
06/23/2024 11:24:56,06/23/2024 07:24:56,43,46,,,46,46,,,148,166,167,167,167,0,831,,,0,,,,,23.38,,0,,,,,,,,,,,,,,,,,0.132,,,70,0,74.1,,71,,0,0
