Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status
UTC,UTC-04:00,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,Fahrenheit,Celsius,%,,,
07/25/2024 11:39:58,07/25/2024 07:39:58,24,25,,25,25,,81,93,93,93,93,0,85.3,,51,,0,0
07/25/2024 11:54:58,07/25/2024 07:54:58,22,23,,23,23,,73,84,85,85,85,0,86.4,,50,,0,0
07/25/2024 12:09:58,07/25/2024 08:09:58,22,23,,23,23,,74,85,85,85,85,0,84.6,,51,,0,0
07/25/2024 12:24:58,07/25/2024 08:24:58,19,20,,20,20,,63,73,73,73,73,0,85.1,,51,,0,0
07/25/2024 12:39:58,07/25/2024 08:39:58,22,23,,23,23,,73,84,84,84,84,0,87.6,,49,,0,0
07/25/2024 12:54:58,07/25/2024 08:54:58,25,27,,27,27,,85,98,98,98,98,0,82.8,,52,,0,0
07/25/2024 13:09:58,07/25/2024 09:09:58,22,24,,24,24,,77,89,89,89,89,0,80.6,,55,,0,0
07/25/2024 13:24:58,07/25/2024 09:24:58,24,25,,25,25,,81,93,94,94,94,0,81.0,,55,,0,0
07/25/2024 13:39:58,07/25/2024 09:39:58,29,31,,31,31,,99,114,115,115,115,0,81.3,,54,,0,0
07/25/2024 13:54:58,07/25/2024 09:54:58,37,39,,39,39,,126,145,145,145,145,0,80.4,,54,,0,0
07/25/2024 14:09:58,07/25/2024 10:09:58,32,34,,34,34,,110,126,127,127,127,0,79.2,,56,,0,0
07/25/2024 14:24:58,07/25/2024 10:24:58,37,39,,39,39,,128,147,148,148,148,0,78.3,,58,,0,0
07/25/2024 14:39:58,07/25/2024 10:39:58,38,40,,40,40,,132,152,152,152,152,0,76.6,,60,,0,0
07/25/2024 14:54:58,07/25/2024 10:54:58,34,36,,36,36,,118,135,136,136,136,0,75.7,,60,,0,0
07/25/2024 15:09:58,07/25/2024 11:09:58,31,33,,33,33,,108,125,125,125,125,0,74.3,,61,,0,0
07/25/2024 15:24:58,07/25/2024 11:24:58,14,15,,15,15,,49,56,56,56,56,0,71.2,,61,,0,0
07/25/2024 15:39:58,07/25/2024 11:39:58,13,14,,14,14,,49,56,57,57,57,0,64.8,,74,,0,0
07/25/2024 15:54:58,07/25/2024 11:54:58,10,11,,11,11,,37,43,43,43,43,0,61.3,,76,,0,0
07/25/2024 16:09:58,07/25/2024 12:09:58,15,16,,17,17,,56,65,66,66,66,0,60.3,,78,,0,0
07/25/2024 16:24:58,07/25/2024 12:24:58,12,12,,13,13,,44,51,51,51,51,0,60.1,,78,,0,0
07/25/2024 16:39:58,07/25/2024 12:39:58,12,13,,13,13,,47,54,55,55,55,0,59.9,,78,,0,0
07/25/2024 16:54:58,07/25/2024 12:54:58,23,24,,24,24,,86,99,99,99,99,0,60.3,,78,,0,0
07/25/2024 17:09:58,07/25/2024 13:09:58,32,35,,35,35,,123,141,142,142,142,0,61.0,,78,,0,0
07/25/2024 17:24:58,07/25/2024 13:24:58,17,18,,18,18,,65,74,75,75,75,0,61.2,,78,,0,0
07/25/2024 17:39:58,07/25/2024 13:39:58,15,16,,16,16,,57,65,65,65,65,0,61.5,,78,,0,0
07/25/2024 17:54:58,07/25/2024 13:54:58,16,17,,17,17,,61,70,71,71,71,0,61.3,,77,,0,0
07/25/2024 18:09:58,07/25/2024 14:09:58,23,24,,24,24,,87,100,100,100,100,0,61.2,,77,,0,0
07/25/2024 18:24:58,07/25/2024 14:24:58,25,27,,27,27,,96,110,110,110,111,0,61.2,,78,,0,0
07/25/2024 18:39:58,07/25/2024 14:39:58,16,18,,18,18,,62,71,72,72,72,0,61.3,,77,,0,0
07/25/2024 18:54:58,07/25/2024 14:54:58,14,14,,14,15,,51,59,59,59,59,0,60.8,,77,,0,0
07/25/2024 19:09:58,07/25/2024 15:09:58,14,15,,15,15,,53,61,61,61,61,0,60.6,,77,,0,0
07/25/2024 19:24:58,07/25/2024 15:24:58,14,15,,15,15,,53,61,61,61,61,0,60.8,,77,,0,0
07/25/2024 19:39:58,07/25/2024 15:39:58,14,15,,15,15,,52,60,60,60,60,0,60.4,,76,,0,0
07/25/2024 19:54:58,07/25/2024 15:54:58,15,16,,16,16,,58,66,67,67,67,0,60.4,,77,,0,0
07/25/2024 20:09:58,07/25/2024 16:09:58,17,18,,18,18,,63,73,73,73,73,0,60.6,,76,,0,0
07/25/2024 20:24:58,07/25/2024 16:24:58,13,14,,14,14,,48,56,56,56,56,0,60.8,,76,,0,0
07/25/2024 20:39:58,07/25/2024 16:39:58,14,15,,15,15,,53,61,61,61,61,0,60.4,,75,,0,0
07/25/2024 20:54:58,07/25/2024 16:54:58,18,20,,21,21,,69,80,80,80,80,0,60.3,,76,,0,0
07/25/2024 21:09:58,07/25/2024 17:09:58,18,20,,20,20,,68,78,79,79,79,0,60.3,,76,,0,0
07/25/2024 21:24:58,07/25/2024 17:24:58,22,25,,26,27,,83,96,98,98,98,0,60.1,,76,,0,0
07/25/2024 21:39:58,07/25/2024 17:39:58,22,26,,28,29,,81,96,97,98,98,0,59.9,,76,,0,0
07/25/2024 21:54:58,07/25/2024 17:54:58,21,23,,24,24,,80,92,93,93,93,0,60.1,,76,,0,0
07/25/2024 22:09:58,07/25/2024 18:09:58,90,131,,162,176,,290,369,390,394,395,0,60.4,,76,,0,0
07/25/2024 22:24:58,07/25/2024 18:24:58,38,45,,49,52,,136,162,165,166,166,0,60.6,,76,,0,0
07/25/2024 22:39:58,07/25/2024 18:39:58,157,225,,274,298,,512,647,681,687,689,0,60.6,,76,,0,0
07/25/2024 22:54:58,07/25/2024 18:54:58,21,22,,22,23,,78,90,91,91,91,0,60.6,,75,,0,0
07/25/2024 23:09:58,07/25/2024 19:09:58,21,23,,23,23,,81,93,94,94,94,0,60.3,,75,,0,0
07/25/2024 23:24:58,07/25/2024 19:24:58,65,77,,84,87,,238,281,286,287,287,0,59.9,,75,,0,0
07/25/2024 23:39:58,07/25/2024 19:39:58,48,55,,58,59,,178,208,211,211,211,0,59.9,,75,,0,0
07/25/2024 23:54:58,07/25/2024 19:54:58,23,24,,25,25,,85,98,99,99,99,0,60.3,,76,,0,0
07/26/2024 00:09:58,07/25/2024 20:09:58,17,18,,18,18,,63,73,73,73,73,0,60.3,,75,,0,0
07/26/2024 00:24:58,07/25/2024 20:24:58,16,17,,18,18,,62,72,72,72,72,0,60.1,,75,,0,0
07/26/2024 00:39:58,07/25/2024 20:39:58,21,22,,22,22,,78,90,90,90,90,0,60.6,,76,,0,0
07/26/2024 00:54:58,07/25/2024 20:54:58,27,30,,30,31,,102,118,119,119,119,0,61.0,,76,,0,0
07/26/2024 01:09:58,07/25/2024 21:09:58,101,117,,126,130,,366,431,438,439,440,0,61.0,,75,,0,0
07/26/2024 01:24:58,07/25/2024 21:24:58,51,56,,58,59,,189,219,221,222,222,0,61.2,,76,,0,0
07/26/2024 01:39:58,07/25/2024 21:39:58,96,110,,118,121,,348,409,415,416,417,0,61.5,,76,,0,0
07/26/2024 01:54:58,07/25/2024 21:54:58,44,48,,49,49,,164,189,191,191,191,0,61.7,,76,,0,0
07/26/2024 02:09:58,07/25/2024 22:09:58,58,64,,65,66,,218,252,254,254,254,0,61.3,,75,,0,0
07/26/2024 02:24:58,07/25/2024 22:24:58,53,58,,60,60,,199,230,232,232,232,0,60.6,,74,,0,0
07/26/2024 02:39:58,07/25/2024 22:39:58,47,51,,53,53,,177,205,207,207,207,0,59.9,,75,,0,0
07/26/2024 02:54:58,07/25/2024 22:54:58,62,68,,69,70,,236,273,275,275,275,0,59.4,,74,,0,0
07/26/2024 03:09:58,07/25/2024 23:09:58,43,46,,47,47,,163,188,189,189,189,0,58.8,,74,,0,0
07/26/2024 03:24:58,07/25/2024 23:24:58,47,51,,51,52,,179,207,208,208,208,0,58.6,,75,,0,0
07/26/2024 03:39:58,07/25/2024 23:39:58,35,37,,37,38,,134,154,154,154,154,0,58.5,,75,,0,0
07/26/2024 03:54:58,07/25/2024 23:54:58,53,57,,59,59,,201,232,234,234,234,0,58.5,,75,,0,0
07/26/2024 04:09:58,07/26/2024 00:09:58,55,59,,60,60,,209,241,242,242,242,0,59.0,,75,,0,0
07/26/2024 04:24:58,07/26/2024 00:24:58,49,52,,53,53,,187,215,216,216,216,0,60.1,,76,,0,0
07/26/2024 04:39:58,07/26/2024 00:39:58,55,58,,59,59,,206,237,238,238,238,0,61.3,,75,,0,0
07/26/2024 04:54:58,07/26/2024 00:54:58,62,66,,66,66,,232,266,268,268,268,0,62.6,,75,,0,0
07/26/2024 05:09:58,07/26/2024 01:09:58,71,76,,77,78,,264,304,306,306,306,0,64.8,,74,,0,0
07/26/2024 05:24:58,07/26/2024 01:24:58,79,84,,84,85,,289,332,334,334,334,0,66.7,,74,,0,0
07/26/2024 05:39:58,07/26/2024 01:39:58,71,75,,75,75,,257,296,297,297,297,0,68.5,,72,,0,0
07/26/2024 05:54:58,07/26/2024 01:54:58,52,55,,55,56,,184,212,213,213,213,0,74.1,,67,,0,0
07/26/2024 06:09:58,07/26/2024 02:09:58,31,33,,33,33,,106,122,123,123,123,0,80.8,,62,,0,0
07/26/2024 06:24:58,07/26/2024 02:24:58,28,30,,30,30,,96,110,111,111,111,0,83.7,,57,,0,0
07/26/2024 06:39:58,07/26/2024 02:39:58,33,35,,35,35,,111,128,128,128,128,0,86.9,,52,,0,0
07/26/2024 06:54:58,07/26/2024 02:54:58,33,34,,34,34,,110,126,126,126,126,0,85.5,,53,,0,0
07/26/2024 07:09:58,07/26/2024 03:09:58,31,33,,33,33,,107,123,123,123,123,0,81.3,,56,,0,0
07/26/2024 07:24:58,07/26/2024 03:24:58,28,30,,30,30,,98,112,113,113,113,0,79.9,,57,,0,0
07/26/2024 07:39:58,07/26/2024 03:39:58,25,27,,27,27,,87,100,101,101,101,0,79.5,,56,,0,0
07/26/2024 07:54:58,07/26/2024 03:54:58,23,24,,24,24,,79,90,91,91,91,0,79.7,,56,,0,0
07/26/2024 08:09:58,07/26/2024 04:09:58,22,24,,24,24,,77,88,88,88,88,0,80.6,,56,,0,0
07/26/2024 08:34:52,07/26/2024 04:34:52,16,17,,17,17,,54,62,62,62,62,0,80.2,,54,,0,1
07/26/2024 08:49:52,07/26/2024 04:49:52,19,20,,20,20,,66,76,76,76,76,0,81.9,,54,,0,0
07/26/2024 09:04:52,07/26/2024 05:04:52,20,21,,21,21,,68,78,78,78,78,0,83.3,,54,,0,0
07/26/2024 09:19:52,07/26/2024 05:19:52,22,24,,24,24,,77,88,88,88,88,0,82.6,,53,,0,0
07/26/2024 09:34:52,07/26/2024 05:34:52,25,26,,27,27,,87,100,100,100,100,0,79.0,,56,,0,0
07/26/2024 09:49:52,07/26/2024 05:49:52,26,28,,28,28,,90,103,104,104,104,0,80.8,,55,,0,0
07/26/2024 10:04:52,07/26/2024 06:04:52,35,37,,37,37,,120,138,138,138,138,0,79.2,,56,,0,0
07/26/2024 10:19:52,07/26/2024 06:19:52,36,39,,39,39,,126,145,146,146,146,0,77.7,,57,,0,0
07/26/2024 10:34:52,07/26/2024 06:34:52,33,35,,35,35,,114,131,132,132,132,0,77.7,,57,,0,0
07/26/2024 10:49:52,07/26/2024 06:49:52,33,34,,34,34,,113,129,130,130,130,0,79.9,,55,,0,0
07/26/2024 11:04:52,07/26/2024 07:04:52,30,32,,32,32,,102,117,117,117,117,0,86.4,,51,,0,0
07/26/2024 11:19:52,07/26/2024 07:19:52,33,35,,35,36,,113,129,130,130,130,0,85.5,,51,,0,0
07/26/2024 11:34:52,07/26/2024 07:34:52,58,61,,62,62,,201,231,232,232,232,0,78.4,,57,,0,0
07/26/2024 11:56:15,07/26/2024 07:56:15,57,61,,61,61,,199,229,230,230,230,0,77.5,,59,,0,1
07/26/2024 12:11:15,07/26/2024 08:11:15,54,57,,58,58,,189,217,218,218,218,0,76.3,,60,,0,0
07/26/2024 12:39:25,07/26/2024 08:39:25,50,53,,54,54,,177,203,204,204,204,0,74.8,,60,,0,1
07/26/2024 12:54:25,07/26/2024 08:54:25,47,50,,50,50,,167,192,192,193,193,0,74.3,,61,,0,0
07/26/2024 13:09:25,07/26/2024 09:09:25,45,47,,48,48,,158,182,183,183,183,0,73.8,,61,,0,0
07/26/2024 13:24:25,07/26/2024 09:24:25,41,43,,44,44,,146,167,168,168,168,0,73.0,,62,,0,0
07/26/2024 13:39:25,07/26/2024 09:39:25,46,48,,48,48,,163,187,188,188,188,0,72.5,,63,,0,0
07/26/2024 13:54:25,07/26/2024 09:54:25,54,57,,57,58,,191,220,221,221,221,0,72.3,,64,,0,0
07/26/2024 14:09:25,07/26/2024 10:09:25,64,69,,69,69,,230,265,266,266,266,0,71.6,,66,,0,0
07/26/2024 14:24:25,07/26/2024 10:24:25,68,72,,73,73,,245,281,283,283,283,0,70.2,,69,,0,0
07/26/2024 14:39:25,07/26/2024 10:39:25,86,92,,92,93,,313,360,362,362,362,0,68.9,,70,,0,0
07/26/2024 14:54:25,07/26/2024 10:54:25,73,78,,78,78,,267,307,308,308,308,0,67.8,,71,,0,0
07/26/2024 15:09:25,07/26/2024 11:09:25,56,60,,60,60,,206,237,238,238,238,0,67.1,,72,,0,0
07/26/2024 15:24:25,07/26/2024 11:24:25,42,44,,45,45,,154,177,177,177,177,0,66.9,,73,,0,0
07/26/2024 15:39:25,07/26/2024 11:39:25,39,41,,41,41,,143,164,165,165,165,0,66.2,,73,,0,0
07/26/2024 15:54:25,07/26/2024 11:54:25,30,32,,32,32,,111,127,128,128,128,0,65.1,,73,,0,0
07/26/2024 16:09:25,07/26/2024 12:09:25,25,26,,27,27,,92,106,107,107,107,0,64.4,,74,,0,0
07/26/2024 16:24:25,07/26/2024 12:24:25,17,19,,19,19,,65,75,75,75,75,0,64.0,,73,,0,0
07/26/2024 16:39:25,07/26/2024 12:39:25,13,14,,14,14,,49,56,56,56,56,0,63.5,,72,,0,0
07/26/2024 16:54:25,07/26/2024 12:54:25,13,14,,14,14,,49,57,57,57,57,0,63.3,,72,,0,0
07/26/2024 17:09:25,07/26/2024 13:09:25,15,16,,16,16,,57,66,66,66,66,0,63.3,,72,,0,0
07/26/2024 17:24:25,07/26/2024 13:24:25,19,20,,20,20,,72,82,83,83,83,0,63.5,,72,,0,0
07/26/2024 17:39:25,07/26/2024 13:39:25,24,26,,26,26,,91,105,105,105,105,0,63.3,,73,,0,0
07/26/2024 17:54:25,07/26/2024 13:54:25,28,30,,30,30,,105,121,121,121,121,0,63.3,,73,,0,0
07/26/2024 18:09:25,07/26/2024 14:09:25,26,28,,28,28,,98,112,113,113,113,0,63.3,,73,,0,0
07/26/2024 18:24:25,07/26/2024 14:24:25,21,23,,23,23,,80,92,92,92,92,0,63.3,,73,,0,0
07/26/2024 18:39:25,07/26/2024 14:39:25,24,26,,26,26,,91,105,105,105,105,0,63.5,,73,,0,0
07/26/2024 18:54:25,07/26/2024 14:54:25,25,26,,26,26,,93,106,107,107,107,0,63.7,,73,,0,0
07/26/2024 19:09:25,07/26/2024 15:09:25,24,25,,25,25,,88,101,101,101,101,0,63.9,,73,,0,0
07/26/2024 19:24:25,07/26/2024 15:24:25,25,27,,27,27,,94,108,108,108,108,0,63.5,,73,,0,0
07/26/2024 19:39:25,07/26/2024 15:39:25,23,25,,25,25,,88,101,101,101,101,0,63.3,,73,,0,0
07/26/2024 19:54:25,07/26/2024 15:54:25,23,25,,25,25,,86,99,99,99,99,0,63.3,,73,,0,0
07/26/2024 20:09:25,07/26/2024 16:09:25,29,31,,31,31,,106,122,123,123,123,0,63.5,,73,,0,0
07/26/2024 20:24:25,07/26/2024 16:24:25,31,33,,33,34,,115,132,133,133,133,0,63.7,,73,,0,0
07/26/2024 20:39:25,07/26/2024 16:39:25,31,33,,34,34,,115,132,133,133,133,0,63.9,,73,,0,0
07/26/2024 20:54:25,07/26/2024 16:54:25,28,30,,30,30,,106,122,122,122,122,0,63.9,,73,,0,0
07/26/2024 21:09:25,07/26/2024 17:09:25,28,29,,29,30,,102,118,118,118,118,0,63.9,,73,,0,0
07/26/2024 21:24:25,07/26/2024 17:24:25,33,35,,35,35,,121,139,140,140,140,0,63.9,,73,,0,0
07/26/2024 21:39:25,07/26/2024 17:39:25,32,35,,35,35,,121,139,139,140,140,0,64.2,,73,,0,0
07/26/2024 21:54:25,07/26/2024 17:54:25,47,51,,52,53,,171,198,200,200,200,0,64.4,,73,,0,0
07/26/2024 22:09:25,07/26/2024 18:09:25,45,48,,49,49,,166,191,192,192,192,0,64.4,,73,,0,0
07/26/2024 22:24:25,07/26/2024 18:24:25,95,118,,133,141,,327,393,404,407,407,0,64.4,,73,,0,0
07/26/2024 22:39:25,07/26/2024 18:39:25,61,69,,73,75,,222,259,263,263,263,0,64.6,,73,,0,0
07/26/2024 22:54:25,07/26/2024 18:54:25,49,54,,55,56,,182,210,212,212,212,0,64.6,,73,,0,0
07/26/2024 23:09:25,07/26/2024 19:09:25,42,45,,45,45,,156,180,181,181,181,0,64.4,,73,,0,0
07/26/2024 23:24:25,07/26/2024 19:24:25,38,40,,40,41,,139,160,161,161,161,0,64.4,,73,,0,0
07/26/2024 23:39:25,07/26/2024 19:39:25,37,40,,40,40,,138,159,160,160,160,0,64.4,,74,,0,0
07/26/2024 23:54:25,07/26/2024 19:54:25,42,45,,45,45,,155,179,180,180,180,0,64.4,,74,,0,0
07/27/2024 00:09:25,07/26/2024 20:09:25,44,47,,47,47,,164,188,189,189,189,0,64.2,,73,,0,0
07/27/2024 00:24:25,07/26/2024 20:24:25,46,49,,50,50,,171,197,198,198,198,0,64.2,,74,,0,0
07/27/2024 00:39:25,07/26/2024 20:39:25,46,49,,50,50,,172,198,199,199,199,0,64.2,,74,,0,0
07/27/2024 00:54:25,07/26/2024 20:54:25,51,55,,55,55,,189,218,219,219,219,0,64.2,,74,,0,0
07/27/2024 01:09:25,07/26/2024 21:09:25,49,52,,53,53,,182,209,210,210,210,0,64.0,,73,,0,0
07/27/2024 01:24:25,07/26/2024 21:24:25,51,55,,55,56,,190,218,220,220,220,0,64.0,,74,,0,0
07/27/2024 01:39:25,07/26/2024 21:39:25,54,58,,59,59,,202,232,234,234,234,0,64.0,,74,,0,0
07/27/2024 01:54:25,07/26/2024 21:54:25,51,55,,55,56,,189,218,219,219,219,0,64.0,,73,,0,0
07/27/2024 02:09:25,07/26/2024 22:09:25,87,100,,107,110,,315,370,375,376,376,0,63.7,,73,,0,0
07/27/2024 02:24:25,07/26/2024 22:24:25,58,64,,65,66,,214,248,250,250,250,0,63.7,,73,,0,0
07/27/2024 02:39:25,07/26/2024 22:39:25,47,50,,50,51,,174,201,202,202,202,0,64.0,,73,,0,0
07/27/2024 02:54:25,07/26/2024 22:54:25,49,52,,53,53,,183,210,211,211,211,0,64.2,,73,,0,0
07/27/2024 03:09:25,07/26/2024 23:09:25,59,63,,64,64,,219,252,254,254,254,0,64.0,,72,,0,0
07/27/2024 03:24:25,07/26/2024 23:24:25,78,84,,86,87,,286,331,333,334,334,0,64.0,,73,,0,0
07/27/2024 03:39:25,07/26/2024 23:39:25,67,71,,72,72,,248,286,287,287,287,0,63.7,,73,,0,0
07/27/2024 03:54:25,07/26/2024 23:54:25,74,79,,80,81,,276,318,320,320,320,0,63.1,,73,,0,0
07/27/2024 04:09:25,07/27/2024 00:09:25,62,66,,67,67,,231,265,267,267,267,0,63.5,,73,,0,0
07/27/2024 04:24:25,07/27/2024 00:24:25,77,82,,83,84,,284,327,329,329,329,0,63.9,,72,,0,0
07/27/2024 04:39:25,07/27/2024 00:39:25,65,69,,70,70,,242,278,280,280,280,0,64.2,,71,,0,0
07/27/2024 04:54:25,07/27/2024 00:54:25,65,69,,70,70,,242,278,279,280,280,0,64.6,,70,,0,0
07/27/2024 05:09:25,07/27/2024 01:09:25,67,71,,72,72,,247,285,286,286,286,0,65.1,,70,,0,0
07/27/2024 05:24:25,07/27/2024 01:24:25,71,75,,76,76,,260,299,301,301,301,0,65.8,,70,,0,0
07/27/2024 05:39:25,07/27/2024 01:39:25,67,72,,72,72,,247,284,285,285,286,0,67.1,,68,,0,0
07/27/2024 05:54:25,07/27/2024 01:54:25,67,71,,72,72,,243,280,281,281,281,0,68.7,,67,,0,0
07/27/2024 06:09:25,07/27/2024 02:09:25,85,90,,91,91,,308,353,355,355,355,0,69.6,,66,,0,0
07/27/2024 06:24:25,07/27/2024 02:24:25,265,281,,282,283,,955,1098,1103,1103,1103,0,70.3,,65,,0,0
07/27/2024 06:39:25,07/27/2024 02:39:25,202,214,,215,215,,724,832,836,836,836,0,71.4,,63,,0,0
07/27/2024 06:54:25,07/27/2024 02:54:25,109,115,,115,115,,388,446,447,448,448,0,72.7,,62,,0,0
07/27/2024 07:09:25,07/27/2024 03:09:25,91,97,,97,97,,324,372,374,374,374,0,74.3,,61,,0,0
07/27/2024 07:24:25,07/27/2024 03:24:25,70,74,,74,74,,245,282,283,283,283,0,76.3,,59,,0,0
07/27/2024 07:39:25,07/27/2024 03:39:25,58,62,,62,62,,202,232,233,233,233,0,79.3,,55,,0,0
07/27/2024 07:54:25,07/27/2024 03:54:25,57,60,,60,60,,194,223,224,224,224,0,81.9,,53,,0,0
07/27/2024 08:09:25,07/27/2024 04:09:25,60,63,,64,64,,205,235,236,236,236,0,82.9,,51,,0,0
07/27/2024 08:24:25,07/27/2024 04:24:25,58,62,,62,62,,198,227,228,228,228,0,83.5,,50,,0,0
07/27/2024 08:39:25,07/27/2024 04:39:25,56,59,,59,59,,191,219,220,220,220,0,83.7,,49,,0,0
07/27/2024 08:54:25,07/27/2024 04:54:25,56,59,,59,59,,190,218,219,219,219,0,83.3,,50,,0,0
07/27/2024 09:09:25,07/27/2024 05:09:25,61,64,,64,64,,208,238,239,239,239,0,82.9,,50,,0,0
07/27/2024 09:24:25,07/27/2024 05:24:25,59,63,,63,63,,204,234,235,235,235,0,81.7,,50,,0,0
07/27/2024 09:39:25,07/27/2024 05:39:25,64,67,,67,67,,218,251,252,252,252,0,81.3,,48,,0,0
07/27/2024 09:54:25,07/27/2024 05:54:25,59,62,,62,62,,203,233,234,234,234,0,81.3,,49,,0,0
07/27/2024 10:09:25,07/27/2024 06:09:25,58,61,,61,61,,198,227,228,228,228,0,82.9,,48,,0,0
07/27/2024 10:24:25,07/27/2024 06:24:25,58,61,,61,61,,195,224,225,225,225,0,84.6,,48,,0,0
07/27/2024 10:39:25,07/27/2024 06:39:25,60,63,,63,63,,201,231,232,232,232,0,85.8,,47,,0,0
07/27/2024 10:54:25,07/27/2024 06:54:25,61,65,,65,65,,208,239,240,240,240,0,84.2,,48,,0,0
07/27/2024 11:09:25,07/27/2024 07:09:25,57,60,,60,60,,193,222,223,223,223,0,83.8,,49,,0,0
07/27/2024 11:24:25,07/27/2024 07:24:25,56,59,,59,59,,187,215,216,216,216,0,86.0,,48,,0,0
07/27/2024 11:39:25,07/27/2024 07:39:25,57,60,,60,60,,190,219,219,219,220,0,87.1,,47,,0,0
07/27/2024 11:54:25,07/27/2024 07:54:25,123,136,,141,143,,411,477,482,482,482,0,83.1,,50,,0,0
07/27/2024 12:09:25,07/27/2024 08:09:25,112,120,,120,121,,386,444,446,446,446,0,80.4,,52,,0,0
07/27/2024 12:24:25,07/27/2024 08:24:25,74,79,,79,79,,256,294,295,295,295,0,79.7,,53,,0,0
07/27/2024 12:39:25,07/27/2024 08:39:25,60,63,,63,64,,207,238,239,239,239,0,79.3,,53,,0,0
07/27/2024 12:54:25,07/27/2024 08:54:25,62,66,,66,66,,214,246,247,247,247,0,80.2,,52,,0,0
07/27/2024 13:09:25,07/27/2024 09:09:25,64,68,,68,68,,221,253,254,255,255,0,81.9,,51,,0,0
07/27/2024 13:24:25,07/27/2024 09:24:25,65,69,,69,69,,223,256,257,257,257,0,82.2,,50,,0,0
07/27/2024 13:39:25,07/27/2024 09:39:25,70,74,,74,74,,242,277,278,279,279,0,80.1,,52,,0,0
07/27/2024 13:54:25,07/27/2024 09:54:25,75,80,,80,81,,262,301,303,303,303,0,78.1,,56,,0,0
07/27/2024 14:09:25,07/27/2024 10:09:25,68,72,,72,73,,237,273,274,274,274,0,77.4,,58,,0,0
07/27/2024 14:24:25,07/27/2024 10:24:25,64,68,,68,68,,224,257,258,258,258,0,75.9,,59,,0,0
07/27/2024 14:39:25,07/27/2024 10:39:25,77,82,,83,83,,273,314,315,315,315,0,74.1,,61,,0,0
07/27/2024 14:54:25,07/27/2024 10:54:25,75,80,,80,80,,266,306,308,308,308,0,73.4,,62,,0,0
07/27/2024 15:09:25,07/27/2024 11:09:25,72,77,,77,78,,258,297,298,299,299,0,72.3,,63,,0,0
07/27/2024 15:24:25,07/27/2024 11:24:25,74,78,,79,79,,264,303,304,304,305,0,71.6,,64,,0,0
07/27/2024 15:39:25,07/27/2024 11:39:25,85,91,,91,91,,305,351,353,353,353,0,71.2,,65,,0,0
07/27/2024 15:54:25,07/27/2024 11:54:25,75,80,,81,81,,271,311,313,313,313,0,70.7,,64,,0,0
07/27/2024 16:09:25,07/27/2024 12:09:25,68,73,,73,73,,246,283,285,285,285,0,70.2,,62,,0,0
07/27/2024 16:24:25,07/27/2024 12:24:25,78,83,,83,83,,281,324,325,325,325,0,69.3,,63,,0,0
07/27/2024 16:39:25,07/27/2024 12:39:25,78,83,,84,84,,284,326,328,328,328,0,68.9,,64,,0,0
07/27/2024 16:54:25,07/27/2024 12:54:25,83,89,,89,90,,303,348,350,350,350,0,68.5,,65,,0,0
07/27/2024 17:09:25,07/27/2024 13:09:25,93,99,,99,100,,337,387,389,389,389,0,68.5,,66,,0,0
07/27/2024 17:24:25,07/27/2024 13:24:25,98,105,,106,106,,359,413,415,415,415,0,68.2,,66,,0,0
07/27/2024 17:39:25,07/27/2024 13:39:25,105,112,,113,114,,384,441,444,444,444,0,68.2,,67,,0,0
07/27/2024 17:54:25,07/27/2024 13:54:25,95,102,,103,103,,347,399,401,401,401,0,67.6,,67,,0,0
07/27/2024 18:09:25,07/27/2024 14:09:25,100,107,,108,109,,366,421,423,424,424,0,67.1,,69,,0,0
07/27/2024 18:24:25,07/27/2024 14:24:25,108,116,,117,118,,397,457,459,459,460,0,66.7,,70,,0,0
07/27/2024 18:39:25,07/27/2024 14:39:25,106,114,,115,115,,389,448,450,450,451,0,66.6,,71,,0,0
07/27/2024 18:54:25,07/27/2024 14:54:25,104,111,,112,112,,381,439,441,441,441,0,66.6,,71,,0,0
07/27/2024 19:09:25,07/27/2024 15:09:25,101,108,,109,110,,370,426,429,429,429,0,66.7,,72,,0,0
07/27/2024 19:24:25,07/27/2024 15:24:25,100,107,,109,109,,368,424,426,426,426,0,66.4,,73,,0,0
07/27/2024 19:39:25,07/27/2024 15:39:25,106,114,,116,116,,389,449,451,452,452,0,66.2,,73,,0,0
07/27/2024 19:54:25,07/27/2024 15:54:25,101,108,,110,110,,373,429,431,432,432,0,65.7,,74,,0,0
07/27/2024 20:09:25,07/27/2024 16:09:25,107,114,,116,116,,393,453,455,455,456,0,65.7,,74,,0,0
07/27/2024 20:24:25,07/27/2024 16:24:25,95,102,,103,103,,349,402,404,405,405,0,65.5,,74,,0,0
07/27/2024 20:39:25,07/27/2024 16:39:25,98,106,,107,107,,362,417,419,420,420,0,65.8,,74,,0,0
07/27/2024 20:54:25,07/27/2024 16:54:25,93,100,,101,102,,343,395,397,398,398,0,66.0,,74,,0,0
