Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A01,2024-05-26 00:10:32,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,470.0,,,,,,,,29.47,,,0.0,,,,0.0,,,,11.0,,,,18.0,,,,1.117,,,,,23.4,,52.0,,,,
A01,2024-05-26 00:25:32,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,483.0,,,,,,,,29.47,,,0.0,,,,0.0,,,,7.0,,,,20.0,,,,1.037,,,,,23.5,,52.0,,,,
A01,2024-05-26 00:40:32,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,518.0,,,,,,,,29.47,,,0.0,,,,0.0,,,,12.0,,,,26.0,,,,0.954,,,,,23.5,,52.0,,,,
A01,2024-05-26 00:55:32,,1.0,1.0,,,1.0,1.0,,,7.0,9.0,9.0,9.0,9.0,,471.0,,,,,,,,29.47,,,0.0,,,,0.0,,,,3.0,,,,32.0,,,,0.749,,,,,23.5,,52.0,,,,
A01,2024-05-26 01:10:32,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,449.0,,,,,,,,29.47,,,0.0,,,,0.0,,,,3.0,,,,25.0,,,,0.654,,,,,23.4,,52.0,,,,
A01,2024-05-26 01:25:32,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,432.0,,,,,,,,29.47,,,0.0,,,,0.0,,,,5.0,,,,20.0,,,,0.321,,,,,23.4,,52.0,,,,
A01,2024-05-26 01:40:32,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,421.0,,,,,,,,29.48,,,0.0,,,,0.0,,,,5.0,,,,19.0,,,,0.356,,,,,23.3,,52.0,,,,
A01,2024-05-26 01:55:32,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,425.0,,,,,,,,29.48,,,0.0,,,,0.0,,,,4.0,,,,19.0,,,,0.447,,,,,23.3,,52.0,,,,
A01,2024-05-26 02:10:32,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,426.0,,,,,,,,29.48,,,0.0,,,,0.0,,,,2.0,,,,20.0,,,,0.394,,,,,23.2,,52.0,,,,
A01,2024-05-26 02:25:32,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,428.0,,,,,,,,29.49,,,0.0,,,,0.0,,,,3.0,,,,19.0,,,,0.349,,,,,23.1,,52.0,,,,
A01,2024-05-26 02:40:32,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,431.0,,,,,,,,29.49,,,0.0,,,,0.0,,,,2.0,,,,20.0,,,,0.336,,,,,23.0,,52.0,,,,
A01,2024-05-26 02:55:32,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,423.0,,,,,,,,29.49,,,0.0,,,,0.0,,,,1.0,,,,20.0,,,,0.393,,,,,22.9,,53.0,,,,
A01,2024-05-26 03:10:32,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,425.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,0.0,,,,21.0,,,,0.501,,,,,22.8,,53.0,,,,
A01,2024-05-26 03:25:32,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,436.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,1.0,,,,20.0,,,,0.556,,,,,22.7,,53.0,,,,
A01,2024-05-26 03:40:32,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,439.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,0.0,,,,21.0,,,,0.622,,,,,22.6,,54.0,,,,
A01,2024-05-26 03:55:32,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,442.0,,,,,,,,29.51,,,0.0,,,,0.0,,,,0.0,,,,22.0,,,,0.679,,,,,22.5,,54.0,,,,
