Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A13,2024-05-26 00:00:13,,2.0,2.0,,,2.0,2.0,,,12.0,14.0,14.0,14.0,14.0,,594.0,,,,,,,,28.41,,,,,,,,,,,,,,,,,,,0.0,,,,,22.9,,52.0,,,,
A13,2024-05-26 00:00:15,,2.0,2.0,,,2.0,2.0,,,11.0,13.0,13.0,13.0,13.0,,590.0,,,,,,,,28.41,,,,,,,,,,,,,,,,,,,0.0,,,,,22.9,,52.0,,,,
A13,2024-05-26 00:15:16,,2.0,2.0,,,2.0,2.0,,,10.0,12.0,12.0,12.0,12.0,,590.0,,,,,,,,28.41,,,,,,,,,,,,,,,,,,,0.0,,,,,22.9,,52.0,,,,
A13,2024-05-26 00:15:19,,2.0,2.0,,,2.0,2.0,,,11.0,12.0,12.0,12.0,12.0,,581.0,,,,,,,,28.4,,,,,,,,,,,,,,,,,,,0.0,,,,,22.9,,52.0,,,,
A13,2024-05-26 00:30:21,,2.0,2.0,,,2.0,2.0,,,13.0,14.0,14.0,14.0,14.0,,578.0,,,,,,,,28.4,,,,,,,,,,,,,,,,,,,0.0,,,,,23.0,,52.0,,,,
A13,2024-05-26 00:34:36,,1.0,2.0,,,2.0,2.0,,,10.0,12.0,12.0,12.0,12.0,,566.0,,,,,,,,28.4,,,,,,,,,,,,,,,,,,,0.0,,,,,23.0,,52.0,,,,
A13,2024-05-26 00:49:37,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,564.0,,,,,,,,28.4,,,,,,,,,,,,,,,,,,,0.0,,,,,23.0,,52.0,,,,
A13,2024-05-26 00:49:39,,2.0,2.0,,,2.0,2.0,,,11.0,12.0,12.0,12.0,12.0,,565.0,,,,,,,,28.4,,,,,,,,,,,,,,,,,,,0.0,,,,,23.0,,52.0,,,,
A13,2024-05-26 01:04:40,,1.0,2.0,,,2.0,2.0,,,10.0,12.0,12.0,12.0,12.0,,564.0,,,,,,,,28.4,,,,,,,,,,,,,,,,,,,0.0,,,,,23.0,,52.0,,,,
