Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A02,2024-05-26 00:08:58,,1.0,1.0,,,1.0,1.0,,,14.0,16.0,16.0,16.0,16.0,,502.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.757,,,,,22.6,,53.0,,,,
A02,2024-05-26 00:23:58,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,510.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.833,,,,,22.8,,53.0,,,,
A02,2024-05-26 00:38:57,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,539.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,0.85,,,,,22.9,,53.0,,,,
A02,2024-05-26 00:53:57,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,536.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.855,,,,,23.1,,52.0,,,,
A02,2024-05-26 01:08:57,,1.0,1.0,,,1.0,1.0,,,13.0,14.0,14.0,14.0,14.0,,530.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,2.0,,,,0.0,,,,0.84,,,,,23.2,,53.0,,,,
A02,2024-05-26 01:23:57,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,510.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,0.791,,,,,23.3,,52.0,,,,
A02,2024-05-26 01:38:57,,1.0,1.0,,,1.0,1.0,,,12.0,13.0,13.0,13.0,13.0,,512.0,,,,,,,,29.5,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.813,,,,,23.4,,52.0,,,,
A02,2024-05-26 01:53:57,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,484.0,,,,,,,,29.51,,,0.0,,,,0.0,,,,2.0,,,,0.0,,,,0.796,,,,,23.4,,51.0,,,,
A02,2024-05-26 02:08:57,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,462.0,,,,,,,,29.51,,,0.0,,,,0.0,,,,1.0,,,,0.0,,,,0.418,,,,,23.4,,50.0,,,,
A02,2024-05-26 02:23:57,,1.0,1.0,,,1.0,1.0,,,13.0,14.0,14.0,14.0,14.0,,483.0,,,,,,,,29.52,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.29,,,,,23.5,,49.0,,,,
A02,2024-05-26 02:38:57,,1.0,1.0,,,1.0,1.0,,,13.0,14.0,14.0,14.0,14.0,,463.0,,,,,,,,29.52,,,0.0,,,,0.0,,,,2.0,,,,0.0,,,,0.086,,,,,23.3,,49.0,,,,
A02,2024-05-26 02:53:57,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,469.0,,,,,,,,29.52,,,0.0,,,,0.0,,,,6.0,,,,0.0,,,,0.038,,,,,23.2,,49.0,,,,
A02,2024-05-26 03:08:57,,1.0,1.0,,,1.0,1.0,,,13.0,14.0,14.0,14.0,14.0,,469.0,,,,,,,,29.53,,,0.0,,,,0.0,,,,9.0,,,,0.0,,,,0.126,,,,,23.2,,48.0,,,,
A02,2024-05-26 03:23:57,,1.0,1.0,,,1.0,1.0,,,12.0,13.0,13.0,13.0,13.0,,458.0,,,,,,,,29.53,,,0.0,,,,0.0,,,,9.0,,,,0.0,,,,0.291,,,,,23.3,,48.0,,,,
A02,2024-05-26 03:53:39,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,466.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,10.0,,,,0.0,,,,0.067,,,,,23.2,,49.0,,,,
A02,2024-05-26 04:08:39,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,449.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,0.055,,,,,23.2,,49.0,,,,
A02,2024-05-26 04:23:39,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,437.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,0.033,,,,,23.1,,49.0,,,,
A02,2024-05-26 04:38:39,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,471.0,,,,,,,,29.55,,,0.0,,,,0.0,,,,7.0,,,,0.0,,,,0.068,,,,,22.9,,50.0,,,,
A02,2024-05-26 04:53:39,,1.0,2.0,,,2.0,2.0,,,15.0,17.0,17.0,17.0,17.0,,490.0,,,,,,,,29.55,,,0.0,,,,0.0,,,,10.0,,,,0.0,,,,0.216,,,,,22.8,,50.0,,,,
A02,2024-05-26 05:08:39,,5.0,6.0,,,6.0,6.0,,,50.0,58.0,58.0,58.0,58.0,,518.0,,,,,,,,29.55,,,0.0,,,,0.0,,,,7.0,,,,0.0,,,,0.317,,,,,22.7,,51.0,,,,
A02,2024-05-26 05:23:39,,3.0,4.0,,,4.0,4.0,,,35.0,40.0,40.0,40.0,40.0,,577.0,,,,,,,,29.55,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,0.515,,,,,22.8,,51.0,,,,
A02,2024-05-26 05:38:39,,3.0,3.0,,,3.0,3.0,,,27.0,31.0,31.0,31.0,31.0,,575.0,,,,,,,,29.55,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,0.804,,,,,22.9,,52.0,,,,
A02,2024-05-26 05:53:39,,2.0,2.0,,,2.0,2.0,,,19.0,21.0,22.0,22.0,22.0,,570.0,,,,,,,,29.55,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.888,,,,,22.8,,52.0,,,,
A02,2024-05-26 06:08:39,,2.0,2.0,,,2.0,2.0,,,18.0,20.0,20.0,20.0,20.0,,488.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,0.786,,,,,22.6,,52.0,,,,
A02,2024-05-26 06:23:39,,2.0,2.0,,,2.0,2.0,,,18.0,20.0,20.0,20.0,20.0,,535.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,13.0,,,,0.0,,,,1.071,,,,,22.6,,55.0,,,,
A02,2024-05-26 06:38:39,,2.0,2.0,,,2.0,2.0,,,16.0,18.0,19.0,19.0,19.0,,472.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,8.0,,,,0.0,,,,1.003,,,,,22.6,,54.0,,,,
A02,2024-05-26 06:53:39,,2.0,2.0,,,2.0,2.0,,,19.0,22.0,22.0,22.0,22.0,,507.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,0.974,,,,,22.5,,55.0,,,,
A02,2024-05-26 07:08:39,,2.0,2.0,,,2.0,2.0,,,17.0,19.0,19.0,19.0,19.0,,479.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.899,,,,,22.5,,54.0,,,,
A02,2024-05-26 07:23:39,,2.0,2.0,,,2.0,2.0,,,17.0,20.0,20.0,20.0,20.0,,469.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.862,,,,,22.4,,54.0,,,,
A02,2024-05-26 07:38:39,,2.0,2.0,,,2.0,2.0,,,18.0,20.0,20.0,20.0,20.0,,509.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,0.919,,,,,22.4,,56.0,,,,
A02,2024-05-26 07:53:39,,2.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,490.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,6.0,,,,0.0,,,,1.069,,,,,22.3,,57.0,,,,
A02,2024-05-26 08:08:39,,1.0,2.0,,,2.0,2.0,,,14.0,16.0,17.0,17.0,17.0,,459.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,0.968,,,,,22.2,,56.0,,,,
A02,2024-05-26 08:23:38,,2.0,2.0,,,2.0,2.0,,,16.0,18.0,18.0,18.0,18.0,,469.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,0.967,,,,,22.1,,56.0,,,,
A02,2024-05-26 08:38:38,,1.0,1.0,,,1.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,450.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.899,,,,,22.1,,56.0,,,,
A02,2024-05-26 08:53:38,,1.0,1.0,,,1.0,1.0,,,13.0,14.0,15.0,15.0,15.0,,475.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,0.946,,,,,21.9,,56.0,,,,
A02,2024-05-26 09:08:38,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,462.0,,,,,,,,29.54,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,0.913,,,,,21.9,,56.0,,,,
A02,2024-05-26 09:23:38,,1.0,1.0,,,1.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,450.0,,,,,,,,29.53,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,0.824,,,,,21.8,,56.0,,,,
