Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A15,2024-05-26 00:03:02,,0.0,1.0,,,1.0,1.0,,,4.0,5.0,5.0,5.0,5.0,,458.0,,,,,,,,29.43,,,,,,,,,,,,,,,,,,,0.979,,,,,21.6,,57.0,,,,
A15,2024-05-26 00:18:02,,1.0,1.0,,,1.0,1.0,,,5.0,5.0,5.0,5.0,5.0,,478.0,,,,,,,,29.43,,,,,,,,,,,,,,,,,,,1.01,,,,,21.7,,57.0,,,,
A15,2024-05-26 00:33:02,,1.0,1.0,,,1.0,1.0,,,6.0,6.0,6.0,6.0,6.0,,502.0,,,,,,,,29.43,,,,,,,,,,,,,,,,,,,1.018,,,,,21.7,,57.0,,,,
A15,2024-05-26 00:48:02,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,507.0,,,,,,,,29.42,,,,,,,,,,,,,,,,,,,0.99,,,,,21.8,,57.0,,,,
A15,2024-05-26 01:03:02,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,514.0,,,,,,,,29.42,,,,,,,,,,,,,,,,,,,0.97,,,,,21.8,,57.0,,,,
A15,2024-05-26 01:18:02,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,517.0,,,,,,,,29.43,,,,,,,,,,,,,,,,,,,0.951,,,,,21.9,,57.0,,,,
A15,2024-05-26 01:33:02,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,510.0,,,,,,,,29.43,,,,,,,,,,,,,,,,,,,0.967,,,,,21.9,,57.0,,,,
A15,2024-05-26 01:48:02,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,498.0,,,,,,,,29.44,,,,,,,,,,,,,,,,,,,0.944,,,,,21.9,,56.0,,,,
A15,2024-05-26 02:03:02,,2.0,2.0,,,2.0,2.0,,,19.0,21.0,21.0,21.0,21.0,,499.0,,,,,,,,29.44,,,,,,,,,,,,,,,,,,,0.958,,,,,21.9,,56.0,,,,
A15,2024-05-26 02:18:02,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,489.0,,,,,,,,29.44,,,,,,,,,,,,,,,,,,,0.93,,,,,21.9,,56.0,,,,
A15,2024-05-26 02:33:02,,1.0,1.0,,,1.0,1.0,,,5.0,6.0,6.0,6.0,6.0,,490.0,,,,,,,,29.45,,,,,,,,,,,,,,,,,,,0.889,,,,,21.9,,56.0,,,,
