Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A17,2024-05-26 00:05:56,,2.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,400.0,,,,,,,,29.08,,,,,,,,,,,,,,,,,,,0.011,,,,,22.0,,53.0,,,,
A17,2024-05-26 00:20:56,,1.0,2.0,,,2.0,2.0,,,13.0,15.0,15.0,15.0,15.0,,391.0,,,,,,,,29.08,,,,,,,,,,,,,,,,,,,0.032,,,,,22.1,,52.0,,,,
A17,2024-05-26 00:35:56,,1.0,1.0,,,1.0,1.0,,,12.0,13.0,13.0,13.0,13.0,,400.0,,,,,,,,29.08,,,,,,,,,,,,,,,,,,,0.081,,,,,22.2,,52.0,,,,
A17,2024-05-26 00:50:56,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,389.0,,,,,,,,29.08,,,,,,,,,,,,,,,,,,,0.032,,,,,22.3,,52.0,,,,
A17,2024-05-26 01:05:56,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,394.0,,,,,,,,29.08,,,,,,,,,,,,,,,,,,,0.046,,,,,22.2,,52.0,,,,
A17,2024-05-26 01:20:56,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,405.0,,,,,,,,29.08,,,,,,,,,,,,,,,,,,,0.514,,,,,22.3,,54.0,,,,
A17,2024-05-26 01:35:56,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,416.0,,,,,,,,29.08,,,,,,,,,,,,,,,,,,,0.774,,,,,22.3,,55.0,,,,
A17,2024-05-26 01:50:56,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,455.0,,,,,,,,29.09,,,,,,,,,,,,,,,,,,,0.866,,,,,22.3,,55.0,,,,
A17,2024-05-26 02:05:56,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,449.0,,,,,,,,29.09,,,,,,,,,,,,,,,,,,,0.521,,,,,22.2,,53.0,,,,
A17,2024-05-26 02:20:56,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,13.0,13.0,13.0,,440.0,,,,,,,,29.09,,,,,,,,,,,,,,,,,,,0.27,,,,,22.0,,52.0,,,,
A17,2024-05-26 02:35:56,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,439.0,,,,,,,,29.1,,,,,,,,,,,,,,,,,,,0.252,,,,,21.9,,52.0,,,,
A17,2024-05-26 02:50:56,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,472.0,,,,,,,,29.1,,,,,,,,,,,,,,,,,,,0.68,,,,,21.8,,53.0,,,,
A17,2024-05-26 03:05:56,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,491.0,,,,,,,,29.1,,,,,,,,,,,,,,,,,,,0.824,,,,,21.9,,53.0,,,,
A17,2024-05-26 03:20:56,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,505.0,,,,,,,,29.1,,,,,,,,,,,,,,,,,,,0.896,,,,,21.9,,54.0,,,,
A17,2024-05-26 03:35:56,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,488.0,,,,,,,,29.11,,,,,,,,,,,,,,,,,,,0.763,,,,,22.0,,53.0,,,,
A17,2024-05-26 03:50:56,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,489.0,,,,,,,,29.11,,,,,,,,,,,,,,,,,,,0.85,,,,,21.9,,54.0,,,,
A17,2024-05-26 04:05:56,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,512.0,,,,,,,,29.11,,,,,,,,,,,,,,,,,,,1.144,,,,,22.0,,55.0,,,,
A17,2024-05-26 04:20:56,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,514.0,,,,,,,,29.12,,,,,,,,,,,,,,,,,,,1.151,,,,,22.0,,54.0,,,,
A17,2024-05-26 04:35:56,,2.0,2.0,,,2.0,2.0,,,20.0,23.0,23.0,23.0,23.0,,497.0,,,,,,,,29.12,,,,,,,,,,,,,,,,,,,1.1,,,,,22.0,,54.0,,,,
A17,2024-05-26 04:50:56,,3.0,3.0,,,3.0,3.0,,,26.0,30.0,30.0,30.0,30.0,,483.0,,,,,,,,29.13,,,,,,,,,,,,,,,,,,,1.105,,,,,22.0,,55.0,,,,
A17,2024-05-26 05:05:55,,2.0,3.0,,,3.0,3.0,,,21.0,25.0,25.0,25.0,25.0,,474.0,,,,,,,,29.13,,,,,,,,,,,,,,,,,,,1.085,,,,,22.0,,55.0,,,,
A17,2024-05-26 05:20:55,,2.0,2.0,,,2.0,2.0,,,18.0,20.0,21.0,21.0,21.0,,472.0,,,,,,,,29.13,,,,,,,,,,,,,,,,,,,1.043,,,,,22.0,,55.0,,,,
