Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A20,2024-05-26 00:04:41,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,404.0,,,,,,,,29.49,,,0.0,,,,,,,,,,,,,,,,0.24,,,,,21.7,,59.0,,,,
A20,2024-05-26 00:19:41,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,399.0,,,,,,,,29.48,,,0.0,,,,,,,,,,,,,,,,0.216,,,,,21.7,,58.0,,,,
A20,2024-05-26 00:34:41,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,12.0,12.0,,397.0,,,,,,,,29.48,,,0.0,,,,,,,,,,,,,,,,0.222,,,,,21.8,,59.0,,,,
A20,2024-05-26 00:49:41,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,398.0,,,,,,,,29.48,,,0.0,,,,,,,,,,,,,,,,0.237,,,,,21.8,,59.0,,,,
A20,2024-05-26 01:04:41,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,396.0,,,,,,,,29.48,,,0.0,,,,,,,,,,,,,,,,0.233,,,,,21.8,,59.0,,,,
A20,2024-05-26 01:19:41,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,390.0,,,,,,,,29.49,,,0.0,,,,,,,,,,,,,,,,0.217,,,,,21.9,,58.0,,,,
A20,2024-05-26 01:34:41,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,388.0,,,,,,,,29.49,,,0.0,,,,,,,,,,,,,,,,0.205,,,,,21.9,,58.0,,,,
A20,2024-05-26 01:49:41,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,394.0,,,,,,,,29.49,,,0.0,,,,,,,,,,,,,,,,0.189,,,,,21.9,,58.0,,,,
A20,2024-05-26 02:04:41,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,382.0,,,,,,,,29.5,,,0.0,,,,,,,,,,,,,,,,0.181,,,,,22.0,,58.0,,,,
A20,2024-05-26 02:19:41,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,372.0,,,,,,,,29.5,,,0.0,,,,,,,,,,,,,,,,0.18,,,,,22.0,,58.0,,,,
A20,2024-05-26 02:34:41,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,374.0,,,,,,,,29.51,,,0.0,,,,,,,,,,,,,,,,0.178,,,,,22.0,,58.0,,,,
A20,2024-05-26 02:49:41,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,368.0,,,,,,,,29.51,,,0.0,,,,,,,,,,,,,,,,0.158,,,,,22.0,,58.0,,,,
A20,2024-05-26 03:04:41,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,366.0,,,,,,,,29.51,,,0.0,,,,,,,,,,,,,,,,0.141,,,,,22.0,,58.0,,,,
A20,2024-05-26 03:19:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,368.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.141,,,,,22.0,,58.0,,,,
A20,2024-05-26 03:34:41,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,361.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.134,,,,,22.0,,58.0,,,,
A20,2024-05-26 03:49:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,363.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.138,,,,,22.0,,58.0,,,,
A20,2024-05-26 04:04:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,361.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.123,,,,,22.0,,58.0,,,,
A20,2024-05-26 04:19:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,361.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.118,,,,,22.0,,58.0,,,,
A20,2024-05-26 04:34:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,364.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.111,,,,,22.0,,58.0,,,,
A20,2024-05-26 04:49:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,359.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.103,,,,,22.0,,58.0,,,,
A20,2024-05-26 05:04:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,360.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.091,,,,,22.0,,58.0,,,,
A20,2024-05-26 05:19:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,359.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.086,,,,,22.0,,58.0,,,,
A20,2024-05-26 05:34:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,356.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.081,,,,,22.0,,58.0,,,,
A20,2024-05-26 05:49:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,357.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.075,,,,,21.9,,58.0,,,,
A20,2024-05-26 06:04:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,357.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.073,,,,,21.9,,58.0,,,,
A20,2024-05-26 06:19:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,358.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.073,,,,,21.9,,58.0,,,,
A20,2024-05-26 06:34:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,358.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.073,,,,,21.9,,58.0,,,,
A20,2024-05-26 06:49:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,353.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.07,,,,,21.9,,58.0,,,,
A20,2024-05-26 07:04:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,355.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.067,,,,,21.8,,58.0,,,,
A20,2024-05-26 07:19:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,353.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.061,,,,,21.8,,58.0,,,,
A20,2024-05-26 07:34:41,,1.0,1.0,,,1.0,1.0,,,8.0,8.0,9.0,9.0,9.0,,355.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.053,,,,,21.8,,58.0,,,,
A20,2024-05-26 07:49:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,357.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.053,,,,,21.7,,58.0,,,,
A20,2024-05-26 08:04:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,361.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.049,,,,,21.7,,58.0,,,,
A20,2024-05-26 08:19:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,356.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.043,,,,,21.7,,58.0,,,,
A20,2024-05-26 08:34:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,356.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.04,,,,,21.6,,58.0,,,,
A20,2024-05-26 08:49:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,354.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.037,,,,,21.6,,58.0,,,,
A20,2024-05-26 09:04:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,355.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.033,,,,,21.5,,58.0,,,,
A20,2024-05-26 09:19:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,357.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.03,,,,,21.5,,58.0,,,,
A20,2024-05-26 09:34:41,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,358.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.029,,,,,21.5,,58.0,,,,
A20,2024-05-26 09:49:40,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,359.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.029,,,,,21.4,,58.0,,,,
A20,2024-05-26 10:04:40,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,359.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.028,,,,,21.4,,58.0,,,,
A20,2024-05-26 10:19:40,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,361.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.025,,,,,21.3,,58.0,,,,
A20,2024-05-26 10:34:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,354.0,,,,,,,,29.51,,,0.0,,,,,,,,,,,,,,,,0.024,,,,,21.3,,58.0,,,,
A20,2024-05-26 10:49:40,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,351.0,,,,,,,,29.51,,,0.0,,,,,,,,,,,,,,,,0.022,,,,,21.3,,58.0,,,,
A20,2024-05-26 11:04:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,354.0,,,,,,,,29.51,,,0.0,,,,,,,,,,,,,,,,0.021,,,,,21.2,,58.0,,,,
A20,2024-05-26 11:19:40,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,358.0,,,,,,,,29.51,,,0.0,,,,,,,,,,,,,,,,0.021,,,,,21.2,,58.0,,,,
A20,2024-05-26 11:34:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,358.0,,,,,,,,29.51,,,0.0,,,,,,,,,,,,,,,,0.019,,,,,21.2,,58.0,,,,
A20,2024-05-26 11:49:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,358.0,,,,,,,,29.51,,,0.0,,,,,,,,,,,,,,,,0.018,,,,,21.1,,58.0,,,,
A20,2024-05-26 12:04:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,357.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.017,,,,,21.1,,58.0,,,,
A20,2024-05-26 12:19:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,355.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.017,,,,,21.1,,58.0,,,,
A20,2024-05-26 12:34:40,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,357.0,,,,,,,,29.52,,,0.0,,,,,,,,,,,,,,,,0.017,,,,,21.0,,58.0,,,,
A20,2024-05-26 12:49:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,356.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.017,,,,,21.0,,58.0,,,,
A20,2024-05-26 13:04:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,355.0,,,,,,,,29.53,,,0.0,,,,,,,,,,,,,,,,0.017,,,,,21.0,,59.0,,,,
A20,2024-05-26 13:19:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,354.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.017,,,,,20.9,,59.0,,,,
A20,2024-05-26 13:34:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,353.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.017,,,,,20.9,,59.0,,,,
A20,2024-05-26 13:49:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,357.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.016,,,,,20.9,,59.0,,,,
A20,2024-05-26 14:04:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,351.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.012,,,,,20.8,,59.0,,,,
A20,2024-05-26 14:19:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,355.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.016,,,,,20.8,,59.0,,,,
A20,2024-05-26 14:34:40,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,355.0,,,,,,,,29.55,,,0.0,,,,,,,,,,,,,,,,0.015,,,,,20.8,,59.0,,,,
A20,2024-05-26 14:49:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,351.0,,,,,,,,29.55,,,0.0,,,,,,,,,,,,,,,,0.002,,,,,20.7,,59.0,,,,
A20,2024-05-26 15:04:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,349.0,,,,,,,,29.55,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,20.7,,59.0,,,,
A20,2024-05-26 15:19:40,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,348.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.002,,,,,20.7,,59.0,,,,
A20,2024-05-26 15:34:40,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,351.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.017,,,,,21.4,,58.0,,,,
A20,2024-05-26 15:49:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,351.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.5,,57.0,,,,
A20,2024-05-26 16:04:40,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,350.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.3,,58.0,,,,
A20,2024-05-26 16:19:40,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,344.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.2,,58.0,,,,
A20,2024-05-26 16:34:40,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,350.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.1,,58.0,,,,
A20,2024-05-26 16:49:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,353.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.1,,58.0,,,,
A20,2024-05-26 17:04:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,352.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 17:19:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,351.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 17:34:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,351.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 17:49:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,350.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 18:04:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,347.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 18:19:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,349.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 18:34:40,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,347.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 18:49:40,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,343.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 19:04:40,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,342.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 19:19:40,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,345.0,,,,,,,,29.57,,,0.0,,,,,,,,,,,,,,,,0.005,,,,,21.0,,59.0,,,,
A20,2024-05-26 19:34:40,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,344.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.015,,,,,21.0,,59.0,,,,
A20,2024-05-26 19:49:40,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,344.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,59.0,,,,
A20,2024-05-26 20:04:40,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,339.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,59.0,,,,
A20,2024-05-26 20:19:40,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,338.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,21.0,,58.0,,,,
A20,2024-05-26 20:34:40,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,343.0,,,,,,,,29.56,,,0.0,,,,,,,,,,,,,,,,0.002,,,,,21.0,,58.0,,,,
A20,2024-05-26 20:49:40,,1.0,1.0,,,1.0,1.0,,,12.0,13.0,13.0,13.0,13.0,,347.0,,,,,,,,29.55,,,0.0,,,,,,,,,,,,,,,,0.002,,,,,21.0,,58.0,,,,
A20,2024-05-26 21:04:40,,1.0,1.0,,,1.0,1.0,,,12.0,13.0,13.0,13.0,13.0,,342.0,,,,,,,,29.55,,,0.0,,,,,,,,,,,,,,,,0.004,,,,,21.1,,58.0,,,,
A20,2024-05-26 21:19:40,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,342.0,,,,,,,,29.55,,,0.0,,,,,,,,,,,,,,,,0.003,,,,,21.1,,59.0,,,,
A20,2024-05-26 21:34:40,,1.0,1.0,,,1.0,1.0,,,12.0,13.0,13.0,13.0,13.0,,338.0,,,,,,,,29.54,,,0.0,,,,,,,,,,,,,,,,0.006,,,,,21.2,,59.0,,,,
