Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
B10,2024-06-06 19:25:36,,10.0,10.0,,,10.0,10.0,,,95.0,109.0,110.0,110.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,36.0,,,,
B10,2024-06-06 19:40:36,,9.0,10.0,,,10.0,10.0,,,91.0,105.0,105.0,105.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,,37.0,,,,
B10,2024-06-06 19:55:36,,9.0,10.0,,,10.0,10.0,,,90.0,103.0,104.0,104.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,,37.0,,,,
B10,2024-06-06 20:10:36,,8.0,8.0,,,8.0,8.0,,,75.0,87.0,87.0,87.0,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,,37.0,,,,
B10,2024-06-06 20:25:36,,6.0,7.0,,,7.0,7.0,,,61.0,70.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8,,37.0,,,,
B10,2024-06-06 20:40:36,,6.0,6.0,,,6.0,6.0,,,58.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,,37.0,,,,
B10,2024-06-06 20:55:36,,5.0,6.0,,,6.0,6.0,,,53.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,,38.0,,,,
B10,2024-06-06 21:10:36,,5.0,5.0,,,5.0,5.0,,,51.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,,39.0,,,,
B10,2024-06-06 21:25:36,,5.0,6.0,,,6.0,6.0,,,53.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.9,,38.0,,,,
B10,2024-06-06 21:40:36,,5.0,6.0,,,6.0,6.0,,,54.0,62.0,63.0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,,42.0,,,,
B10,2024-06-06 21:55:36,,6.0,6.0,,,6.0,6.0,,,60.0,70.0,70.0,70.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3,,46.0,,,,
B10,2024-06-06 22:10:36,,6.0,7.0,,,7.0,7.0,,,63.0,73.0,73.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3,,48.0,,,,
B10,2024-06-06 22:25:36,,6.0,7.0,,,7.0,7.0,,,65.0,75.0,75.0,75.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6,,50.0,,,,
B10,2024-06-06 22:40:36,,5.0,6.0,,,6.0,6.0,,,56.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,,50.0,,,,
B10,2024-06-06 22:55:36,,5.0,6.0,,,6.0,6.0,,,56.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,51.0,,,,
B10,2024-06-06 23:10:36,,5.0,6.0,,,6.0,6.0,,,54.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7,,52.0,,,,
B10,2024-06-06 23:25:36,,5.0,5.0,,,5.0,5.0,,,52.0,60.0,60.0,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,52.0,,,,
B10,2024-06-06 23:40:36,,5.0,5.0,,,5.0,5.0,,,54.0,62.0,62.0,62.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,,52.0,,,,
B10,2024-06-06 23:55:36,,5.0,6.0,,,6.0,6.0,,,56.0,64.0,64.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4,,53.0,,,,
B10,2024-06-07 00:10:36,,6.0,6.0,,,6.0,6.0,,,58.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2,,53.0,,,,
B10,2024-06-07 00:25:36,,6.0,6.0,,,6.0,6.0,,,58.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,,54.0,,,,
B10,2024-06-07 00:40:36,,5.0,6.0,,,6.0,6.0,,,56.0,65.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9,,54.0,,,,
B10,2024-06-07 00:55:36,,5.0,5.0,,,5.0,5.0,,,53.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,,54.0,,,,
B10,2024-06-07 01:10:36,,4.0,4.0,,,4.0,4.0,,,44.0,51.0,51.0,51.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6,,54.0,,,,
B10,2024-06-07 01:25:36,,4.0,4.0,,,4.0,4.0,,,42.0,48.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,,55.0,,,,
B10,2024-06-07 01:40:36,,4.0,4.0,,,4.0,4.0,,,41.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8,,56.0,,,,
B10,2024-06-07 01:55:36,,4.0,4.0,,,4.0,4.0,,,40.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.4,,57.0,,,,
B10,2024-06-07 02:10:36,,4.0,4.0,,,4.0,4.0,,,42.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,58.0,,,,
B10,2024-06-07 02:25:36,,4.0,4.0,,,4.0,4.0,,,43.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,,60.0,,,,
B10,2024-06-07 02:40:36,,4.0,4.0,,,4.0,4.0,,,41.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,62.0,,,,
B10,2024-06-07 02:55:36,,4.0,5.0,,,5.0,5.0,,,46.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,,64.0,,,,
B10,2024-06-07 03:10:36,,4.0,5.0,,,5.0,5.0,,,47.0,54.0,54.0,54.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,66.0,,,,
B10,2024-06-07 03:25:36,,4.0,5.0,,,5.0,5.0,,,48.0,56.0,56.0,56.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,,67.0,,,,
B10,2024-06-07 03:40:36,,5.0,5.0,,,5.0,5.0,,,51.0,59.0,59.0,59.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,68.0,,,,
B10,2024-06-07 03:55:36,,5.0,5.0,,,5.0,5.0,,,55.0,64.0,64.0,64.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,69.0,,,,
B10,2024-06-07 04:10:36,,5.0,6.0,,,6.0,6.0,,,58.0,67.0,67.0,67.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,70.0,,,,
B10,2024-06-07 04:25:36,,6.0,6.0,,,6.0,6.0,,,63.0,72.0,72.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,70.0,,,,
B10,2024-06-07 04:40:36,,6.0,6.0,,,6.0,6.0,,,64.0,73.0,74.0,74.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,70.0,,,,
B10,2024-06-07 04:55:36,,6.0,6.0,,,6.0,6.0,,,62.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,,70.0,,,,
B10,2024-06-07 05:10:36,,6.0,6.0,,,6.0,6.0,,,62.0,72.0,72.0,72.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,,70.0,,,,
B10,2024-06-07 05:25:36,,6.0,6.0,,,6.0,6.0,,,63.0,73.0,73.0,73.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,70.0,,,,
B10,2024-06-07 05:40:36,,6.0,7.0,,,7.0,7.0,,,70.0,81.0,81.0,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,71.0,,,,
B10,2024-06-07 05:55:36,,6.0,7.0,,,7.0,7.0,,,71.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,,71.0,,,,
B10,2024-06-07 06:10:36,,6.0,7.0,,,7.0,7.0,,,71.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,71.0,,,,
B10,2024-06-07 06:25:36,,7.0,8.0,,,8.0,8.0,,,78.0,90.0,90.0,90.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,72.0,,,,
B10,2024-06-07 06:40:36,,8.0,9.0,,,9.0,9.0,,,89.0,103.0,103.0,103.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,72.0,,,,
B10,2024-06-07 06:55:36,,9.0,9.0,,,9.0,9.0,,,98.0,113.0,113.0,113.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,72.0,,,,
B10,2024-06-07 07:10:36,,9.0,10.0,,,10.0,10.0,,,103.0,119.0,120.0,120.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,,72.0,,,,
B10,2024-06-07 07:25:36,,9.0,10.0,,,10.0,10.0,,,103.0,119.0,119.0,119.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9,,72.0,,,,
B10,2024-06-07 07:40:36,,9.0,10.0,,,10.0,10.0,,,101.0,116.0,117.0,117.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,72.0,,,,
B10,2024-06-07 07:55:36,,9.0,9.0,,,9.0,9.0,,,93.0,108.0,108.0,108.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,72.0,,,,
B10,2024-06-07 08:10:36,,8.0,8.0,,,8.0,8.0,,,85.0,98.0,98.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,73.0,,,,
B10,2024-06-07 08:25:36,,8.0,8.0,,,8.0,8.0,,,86.0,99.0,99.0,99.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,74.0,,,,
B10,2024-06-07 08:40:36,,7.0,7.0,,,7.0,8.0,,,76.0,88.0,89.0,89.0,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,,75.0,,,,
B10,2024-06-07 08:55:36,,8.0,9.0,,,9.0,9.0,,,88.0,102.0,102.0,102.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,76.0,,,,
B10,2024-06-07 09:10:36,,8.0,9.0,,,9.0,9.0,,,87.0,101.0,102.0,102.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,76.0,,,,
B10,2024-06-07 09:25:36,,7.0,8.0,,,8.0,8.0,,,77.0,90.0,90.0,90.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,76.0,,,,
B10,2024-06-07 09:40:36,,7.0,8.0,,,8.0,8.0,,,81.0,94.0,95.0,95.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,76.0,,,,
B10,2024-06-07 09:55:36,,7.0,7.0,,,7.0,7.0,,,76.0,87.0,88.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,75.0,,,,
B10,2024-06-07 10:10:36,,7.0,7.0,,,7.0,7.0,,,76.0,88.0,88.0,88.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,76.0,,,,
B10,2024-06-07 10:25:36,,6.0,7.0,,,7.0,7.0,,,70.0,81.0,81.0,81.0,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,76.0,,,,
B10,2024-06-07 10:40:36,,6.0,7.0,,,7.0,7.0,,,71.0,82.0,82.0,82.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,76.0,,,,
B10,2024-06-07 10:55:36,,7.0,7.0,,,8.0,8.0,,,77.0,89.0,90.0,90.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,76.0,,,,
B10,2024-06-07 11:10:36,,8.0,8.0,,,8.0,8.0,,,84.0,97.0,98.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,76.0,,,,
B10,2024-06-07 11:25:36,,8.0,9.0,,,9.0,9.0,,,88.0,102.0,102.0,103.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,,77.0,,,,
B10,2024-06-07 11:40:36,,9.0,9.0,,,10.0,10.0,,,96.0,111.0,112.0,112.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,77.0,,,,
B10,2024-06-07 11:55:36,,10.0,10.0,,,11.0,11.0,,,106.0,123.0,124.0,124.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,,77.0,,,,
B10,2024-06-07 12:10:36,,13.0,14.0,,,15.0,15.0,,,144.0,168.0,169.0,169.0,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,76.0,,,,
B10,2024-06-07 12:25:36,,15.0,17.0,,,18.0,18.0,,,163.0,191.0,193.0,193.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,76.0,,,,
B10,2024-06-07 12:40:36,,16.0,18.0,,,19.0,19.0,,,174.0,204.0,206.0,206.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,76.0,,,,
B10,2024-06-07 12:55:36,,16.0,17.0,,,18.0,18.0,,,170.0,198.0,200.0,201.0,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,76.0,,,,
B10,2024-06-07 13:10:36,,17.0,19.0,,,20.0,20.0,,,182.0,212.0,215.0,215.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,,75.0,,,,
B10,2024-06-07 13:25:36,,18.0,20.0,,,20.0,21.0,,,193.0,225.0,227.0,227.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,,75.0,,,,
B10,2024-06-07 13:40:36,,19.0,20.0,,,21.0,21.0,,,202.0,234.0,236.0,236.0,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,75.0,,,,
B10,2024-06-07 13:55:36,,19.0,21.0,,,21.0,22.0,,,212.0,246.0,247.0,247.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,75.0,,,,
B10,2024-06-07 14:10:36,,20.0,22.0,,,22.0,22.0,,,219.0,254.0,256.0,256.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,75.0,,,,
B10,2024-06-07 14:25:36,,20.0,22.0,,,22.0,23.0,,,220.0,256.0,257.0,257.0,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,74.0,,,,
B10,2024-06-07 14:40:36,,20.0,21.0,,,22.0,22.0,,,214.0,249.0,250.0,251.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,74.0,,,,
B10,2024-06-07 14:55:36,,16.0,17.0,,,17.0,17.0,,,174.0,201.0,202.0,203.0,203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,73.0,,,,
B10,2024-06-07 15:10:36,,14.0,15.0,,,15.0,15.0,,,151.0,175.0,176.0,176.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,,72.0,,,,
B10,2024-06-07 15:25:36,,14.0,15.0,,,15.0,15.0,,,149.0,173.0,173.0,174.0,174.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,71.0,,,,
B10,2024-06-07 15:40:36,,12.0,13.0,,,13.0,13.0,,,132.0,153.0,154.0,154.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,71.0,,,,
B10,2024-06-07 15:55:36,,12.0,12.0,,,12.0,13.0,,,126.0,145.0,146.0,146.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,71.0,,,,
B10,2024-06-07 16:10:36,,11.0,12.0,,,12.0,12.0,,,124.0,143.0,143.0,144.0,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,70.0,,,,
B10,2024-06-07 16:25:36,,11.0,12.0,,,12.0,12.0,,,122.0,141.0,141.0,142.0,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4,,69.0,,,,
B10,2024-06-07 16:40:36,,12.0,13.0,,,13.0,13.0,,,126.0,146.0,147.0,147.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,68.0,,,,
B10,2024-06-07 16:55:36,,12.0,12.0,,,13.0,13.0,,,125.0,144.0,145.0,145.0,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,67.0,,,,
B10,2024-06-07 17:10:36,,11.0,12.0,,,12.0,12.0,,,119.0,138.0,139.0,139.0,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,67.0,,,,
B10,2024-06-07 17:25:36,,10.0,11.0,,,11.0,11.0,,,108.0,125.0,125.0,125.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,65.0,,,,
B10,2024-06-07 17:40:36,,10.0,10.0,,,10.0,10.0,,,102.0,118.0,118.0,118.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,,64.0,,,,
B10,2024-06-07 17:55:36,,8.0,9.0,,,9.0,9.0,,,91.0,105.0,105.0,105.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,64.0,,,,
B10,2024-06-07 18:10:36,,8.0,9.0,,,9.0,9.0,,,90.0,104.0,104.0,104.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9,,64.0,,,,
B10,2024-06-07 18:25:36,,10.0,11.0,,,11.0,11.0,,,107.0,123.0,124.0,124.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,,64.0,,,,
B10,2024-06-07 18:40:36,,12.0,13.0,,,13.0,13.0,,,130.0,150.0,151.0,151.0,151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4,,63.0,,,,
B10,2024-06-07 18:55:36,,13.0,14.0,,,14.0,14.0,,,142.0,163.0,164.0,164.0,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,61.0,,,,
B10,2024-06-07 19:10:36,,13.0,14.0,,,14.0,14.0,,,135.0,156.0,156.0,156.0,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3,,60.0,,,,
B10,2024-06-07 19:25:36,,11.0,12.0,,,12.0,12.0,,,119.0,137.0,137.0,137.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1,,58.0,,,,
B10,2024-06-07 19:40:36,,10.0,11.0,,,11.0,11.0,,,105.0,121.0,122.0,122.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8,,54.0,,,,
B10,2024-06-07 19:55:36,,10.0,10.0,,,10.0,10.0,,,97.0,112.0,112.0,112.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6,,49.0,,,,
B10,2024-06-07 20:10:36,,9.0,9.0,,,9.0,9.0,,,85.0,98.0,98.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,,42.0,,,,
B10,2024-06-07 20:25:36,,8.0,9.0,,,9.0,9.0,,,83.0,96.0,96.0,96.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3,,39.0,,,,
B10,2024-06-07 20:40:36,,8.0,9.0,,,9.0,9.0,,,79.0,91.0,92.0,92.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.2,,37.0,,,,
B10,2024-06-07 20:55:36,,9.0,9.0,,,9.0,9.0,,,84.0,97.0,98.0,98.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7,,36.0,,,,
B10,2024-06-07 21:10:36,,12.0,13.0,,,13.0,13.0,,,119.0,137.0,137.0,137.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,,36.0,,,,
B10,2024-06-07 21:25:36,,7.0,8.0,,,8.0,8.0,,,69.0,80.0,80.0,80.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,,37.0,,,,
B10,2024-06-07 21:40:36,,5.0,5.0,,,5.0,5.0,,,50.0,58.0,58.0,58.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.9,,40.0,,,,
B10,2024-06-07 21:55:36,,6.0,6.0,,,6.0,6.0,,,56.0,64.0,65.0,65.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,,45.0,,,,
B10,2024-06-07 22:10:36,,6.0,6.0,,,6.0,6.0,,,59.0,68.0,68.0,68.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,,48.0,,,,
B10,2024-06-07 22:25:36,,6.0,6.0,,,6.0,6.0,,,60.0,69.0,69.0,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.4,,50.0,,,,
