Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A36,2024-05-26 00:10:01,,1.0,1.0,,,1.0,1.0,,,12.0,13.0,13.0,13.0,13.0,,1276.0,,,,,,,,29.5,,,4.9,,,,7.0,,,,0.0,,,,88.0,,,,0.942,,,,,23.4,,64.0,,,,
A36,2024-05-26 00:25:01,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,1200.0,,,,,,,,29.5,,,4.0,,,,6.0,,,,0.0,,,,72.0,,,,0.888,,,,,23.5,,63.0,,,,
A36,2024-05-26 00:40:01,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,1140.0,,,,,,,,29.5,,,3.7,,,,6.0,,,,0.0,,,,58.0,,,,0.855,,,,,23.5,,62.0,,,,
A36,2024-05-26 00:55:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,1104.0,,,,,,,,29.5,,,3.4,,,,6.0,,,,0.0,,,,48.0,,,,0.822,,,,,23.5,,62.0,,,,
A36,2024-05-26 01:10:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,1078.0,,,,,,,,29.5,,,3.2,,,,6.0,,,,0.0,,,,42.0,,,,0.8,,,,,23.5,,62.0,,,,
A36,2024-05-26 01:25:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,1077.0,,,,,,,,29.5,,,2.9,,,,5.0,,,,0.0,,,,32.0,,,,0.791,,,,,23.5,,62.0,,,,
A36,2024-05-26 01:40:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,1091.0,,,,,,,,29.5,,,2.8,,,,6.0,,,,0.0,,,,29.0,,,,0.795,,,,,23.5,,62.0,,,,
A36,2024-05-26 01:55:01,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,1122.0,,,,,,,,29.51,,,2.7,,,,5.0,,,,0.0,,,,31.0,,,,0.859,,,,,23.6,,65.0,,,,
A36,2024-05-26 02:10:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,1039.0,,,,,,,,29.51,,,2.6,,,,4.0,,,,0.0,,,,27.0,,,,0.802,,,,,23.6,,63.0,,,,
A36,2024-05-26 02:25:01,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,1007.0,,,,,,,,29.51,,,2.4,,,,4.0,,,,0.0,,,,20.0,,,,0.754,,,,,23.6,,63.0,,,,
A36,2024-05-26 02:40:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,1024.0,,,,,,,,29.52,,,2.2,,,,4.0,,,,0.0,,,,20.0,,,,0.748,,,,,23.5,,63.0,,,,
A36,2024-05-26 02:55:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,1031.0,,,,,,,,29.52,,,2.1,,,,3.0,,,,0.0,,,,18.0,,,,0.707,,,,,23.5,,63.0,,,,
A36,2024-05-26 03:10:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,979.0,,,,,,,,29.52,,,2.0,,,,3.0,,,,0.0,,,,18.0,,,,0.677,,,,,23.5,,63.0,,,,
A36,2024-05-26 03:25:01,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,994.0,,,,,,,,29.53,,,2.0,,,,3.0,,,,0.0,,,,14.0,,,,0.582,,,,,23.4,,62.0,,,,
A36,2024-05-26 03:40:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,969.0,,,,,,,,29.53,,,1.8,,,,3.0,,,,0.0,,,,13.0,,,,0.57,,,,,23.4,,63.0,,,,
A36,2024-05-26 03:55:01,,1.0,1.0,,,1.0,1.0,,,8.0,10.0,10.0,10.0,10.0,,930.0,,,,,,,,29.53,,,1.8,,,,3.0,,,,0.0,,,,16.0,,,,0.616,,,,,23.4,,63.0,,,,
A36,2024-05-26 04:10:01,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,939.0,,,,,,,,29.54,,,1.8,,,,2.0,,,,0.0,,,,16.0,,,,0.62,,,,,23.4,,63.0,,,,
A36,2024-05-26 04:25:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,910.0,,,,,,,,29.54,,,1.7,,,,2.0,,,,0.0,,,,15.0,,,,0.608,,,,,23.4,,63.0,,,,
A36,2024-05-26 04:40:01,,1.0,1.0,,,1.0,1.0,,,8.0,10.0,10.0,10.0,10.0,,938.0,,,,,,,,29.54,,,1.6,,,,2.0,,,,0.0,,,,16.0,,,,0.575,,,,,23.3,,63.0,,,,
A36,2024-05-26 04:55:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,933.0,,,,,,,,29.55,,,1.6,,,,2.0,,,,0.0,,,,16.0,,,,0.527,,,,,23.2,,63.0,,,,
A36,2024-05-26 05:10:01,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,900.0,,,,,,,,29.55,,,1.5,,,,1.0,,,,0.0,,,,16.0,,,,0.471,,,,,23.2,,63.0,,,,
A36,2024-05-26 05:25:01,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,881.0,,,,,,,,29.55,,,1.5,,,,2.0,,,,0.0,,,,14.0,,,,0.393,,,,,23.2,,62.0,,,,
A36,2024-05-26 05:40:01,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,888.0,,,,,,,,29.55,,,1.4,,,,2.0,,,,0.0,,,,10.0,,,,0.362,,,,,23.2,,62.0,,,,
A36,2024-05-26 05:55:01,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,854.0,,,,,,,,29.54,,,1.4,,,,2.0,,,,0.0,,,,8.0,,,,0.254,,,,,23.2,,61.0,,,,
A36,2024-05-26 06:10:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,844.0,,,,,,,,29.54,,,1.3,,,,2.0,,,,0.0,,,,9.0,,,,0.278,,,,,23.2,,62.0,,,,
A36,2024-05-26 06:25:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,827.0,,,,,,,,29.54,,,1.3,,,,1.0,,,,0.0,,,,10.0,,,,0.256,,,,,23.2,,61.0,,,,
A36,2024-05-26 06:40:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,801.0,,,,,,,,29.54,,,1.2,,,,1.0,,,,0.0,,,,11.0,,,,0.177,,,,,23.1,,61.0,,,,
A36,2024-05-26 06:55:01,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,784.0,,,,,,,,29.54,,,1.1,,,,1.0,,,,0.0,,,,12.0,,,,0.145,,,,,23.0,,61.0,,,,
