Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A34,2024-05-26 00:09:33,,1.0,2.0,,,2.0,2.0,,,12.0,14.0,14.0,14.0,14.0,,460.0,,,,,,,,29.55,,,0.1,,,,0.0,,,,3.0,,,,0.0,,,,1.894,,,,,22.3,,50.0,,,,
A34,2024-05-26 00:24:33,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,453.0,,,,,,,,29.55,,,0.1,,,,0.0,,,,4.0,,,,0.0,,,,1.793,,,,,22.3,,50.0,,,,
A34,2024-05-26 00:39:33,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,456.0,,,,,,,,29.55,,,0.1,,,,0.0,,,,4.0,,,,0.0,,,,1.806,,,,,22.2,,50.0,,,,
A34,2024-05-26 00:54:33,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,446.0,,,,,,,,29.55,,,0.1,,,,0.0,,,,4.0,,,,0.0,,,,1.754,,,,,22.2,,50.0,,,,
A34,2024-05-26 01:09:32,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,437.0,,,,,,,,29.55,,,0.1,,,,0.0,,,,5.0,,,,0.0,,,,1.699,,,,,22.1,,50.0,,,,
A34,2024-05-26 01:24:32,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,427.0,,,,,,,,29.55,,,0.1,,,,0.0,,,,5.0,,,,0.0,,,,1.632,,,,,21.9,,50.0,,,,
A34,2024-05-26 01:39:32,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,437.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,6.0,,,,0.0,,,,1.845,,,,,21.7,,50.0,,,,
A34,2024-05-26 01:54:32,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,437.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,1.695,,,,,21.6,,50.0,,,,
A34,2024-05-26 02:09:32,,1.0,2.0,,,2.0,2.0,,,12.0,14.0,14.0,14.0,14.0,,437.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,1.787,,,,,21.4,,51.0,,,,
A34,2024-05-26 02:24:32,,1.0,2.0,,,2.0,2.0,,,12.0,14.0,14.0,14.0,14.0,,436.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,1.733,,,,,21.3,,51.0,,,,
A34,2024-05-26 02:39:32,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,428.0,,,,,,,,29.57,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,1.561,,,,,21.1,,51.0,,,,
A34,2024-05-26 02:54:32,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,13.0,,417.0,,,,,,,,29.57,,,0.0,,,,0.0,,,,6.0,,,,0.0,,,,1.399,,,,,20.9,,51.0,,,,
A34,2024-05-26 03:09:32,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,416.0,,,,,,,,29.57,,,0.0,,,,0.0,,,,6.0,,,,1.0,,,,1.373,,,,,20.7,,52.0,,,,
A34,2024-05-26 03:24:32,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,434.0,,,,,,,,29.57,,,0.0,,,,0.0,,,,6.0,,,,2.0,,,,1.531,,,,,20.5,,52.0,,,,
A34,2024-05-26 03:39:32,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,426.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,6.0,,,,1.0,,,,1.444,,,,,20.4,,53.0,,,,
A34,2024-05-26 03:54:32,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,454.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,5.0,,,,1.0,,,,1.559,,,,,20.3,,53.0,,,,
A34,2024-05-26 04:09:32,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,463.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,6.0,,,,1.0,,,,1.535,,,,,20.2,,53.0,,,,
A34,2024-05-26 04:24:32,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,485.0,,,,,,,,29.59,,,0.0,,,,0.0,,,,6.0,,,,1.0,,,,1.601,,,,,20.1,,53.0,,,,
A34,2024-05-26 04:39:32,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,460.0,,,,,,,,29.59,,,0.0,,,,0.0,,,,7.0,,,,5.0,,,,1.439,,,,,20.0,,53.0,,,,
A34,2024-05-26 04:54:32,,2.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,497.0,,,,,,,,29.6,,,0.0,,,,0.0,,,,5.0,,,,5.0,,,,1.624,,,,,20.0,,53.0,,,,
A34,2024-05-26 05:09:32,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,17.0,17.0,17.0,,472.0,,,,,,,,29.6,,,0.0,,,,0.0,,,,3.0,,,,8.0,,,,1.589,,,,,19.9,,54.0,,,,
A34,2024-05-26 05:24:32,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,17.0,17.0,17.0,,460.0,,,,,,,,29.6,,,0.0,,,,0.0,,,,2.0,,,,8.0,,,,1.509,,,,,19.8,,55.0,,,,
A34,2024-05-26 05:39:32,,2.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,454.0,,,,,,,,29.59,,,0.0,,,,0.0,,,,0.0,,,,10.0,,,,1.506,,,,,19.7,,56.0,,,,
A34,2024-05-26 05:54:32,,2.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,463.0,,,,,,,,29.59,,,0.0,,,,0.0,,,,3.0,,,,6.0,,,,1.517,,,,,19.7,,56.0,,,,
A34,2024-05-26 06:09:32,,2.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,471.0,,,,,,,,29.59,,,0.0,,,,0.0,,,,3.0,,,,5.0,,,,1.504,,,,,19.6,,57.0,,,,
A34,2024-05-26 06:24:32,,1.0,2.0,,,2.0,2.0,,,12.0,14.0,14.0,14.0,14.0,,457.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,4.0,,,,6.0,,,,1.43,,,,,19.5,,57.0,,,,
A34,2024-05-26 06:39:32,,2.0,2.0,,,2.0,2.0,,,13.0,15.0,15.0,15.0,15.0,,455.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,4.0,,,,5.0,,,,1.428,,,,,19.4,,57.0,,,,
A34,2024-05-26 06:54:32,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,18.0,18.0,18.0,,450.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,5.0,,,,3.0,,,,1.486,,,,,19.3,,57.0,,,,
A34,2024-05-26 07:09:32,,2.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,455.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,5.0,,,,4.0,,,,1.5,,,,,19.2,,58.0,,,,
A34,2024-05-26 07:24:32,,2.0,2.0,,,2.0,2.0,,,16.0,19.0,19.0,19.0,19.0,,450.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,6.0,,,,3.0,,,,1.487,,,,,19.0,,58.0,,,,
A34,2024-05-26 07:39:32,,3.0,3.0,,,3.0,3.0,,,24.0,27.0,27.0,27.0,27.0,,461.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,6.0,,,,5.0,,,,1.505,,,,,18.9,,58.0,,,,
A34,2024-05-26 07:54:32,,3.0,3.0,,,3.0,3.0,,,26.0,30.0,30.0,30.0,30.0,,459.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,5.0,,,,6.0,,,,1.53,,,,,18.8,,58.0,,,,
A34,2024-05-26 08:09:32,,2.0,2.0,,,2.0,2.0,,,21.0,24.0,24.0,24.0,24.0,,457.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,4.0,,,,6.0,,,,1.582,,,,,18.7,,58.0,,,,
A34,2024-05-26 08:24:32,,2.0,2.0,,,2.0,2.0,,,17.0,20.0,20.0,20.0,20.0,,472.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,6.0,,,,5.0,,,,1.644,,,,,18.5,,59.0,,,,
A34,2024-05-26 08:39:32,,2.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,471.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,5.0,,,,6.0,,,,1.594,,,,,18.5,,59.0,,,,
A34,2024-05-26 08:54:32,,2.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,473.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,5.0,,,,6.0,,,,1.636,,,,,18.4,,60.0,,,,
A34,2024-05-26 09:09:32,,1.0,2.0,,,2.0,2.0,,,13.0,15.0,15.0,15.0,15.0,,484.0,,,,,,,,29.58,,,0.0,,,,0.0,,,,4.0,,,,7.0,,,,1.677,,,,,18.4,,60.0,,,,
A34,2024-05-26 09:24:32,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,17.0,17.0,17.0,,495.0,,,,,,,,29.57,,,0.0,,,,0.0,,,,3.0,,,,8.0,,,,1.759,,,,,18.3,,61.0,,,,
A34,2024-05-26 09:39:32,,2.0,2.0,,,2.0,2.0,,,16.0,18.0,18.0,18.0,18.0,,505.0,,,,,,,,29.57,,,0.0,,,,0.0,,,,5.0,,,,6.0,,,,1.758,,,,,18.3,,61.0,,,,
A34,2024-05-26 09:54:32,,2.0,2.0,,,2.0,2.0,,,16.0,18.0,18.0,18.0,18.0,,506.0,,,,,,,,29.57,,,0.0,,,,0.0,,,,5.0,,,,6.0,,,,1.805,,,,,18.3,,61.0,,,,
A34,2024-05-26 10:09:32,,2.0,2.0,,,2.0,2.0,,,16.0,19.0,19.0,19.0,19.0,,496.0,,,,,,,,29.57,,,0.0,,,,0.0,,,,6.0,,,,5.0,,,,1.747,,,,,18.3,,61.0,,,,
A34,2024-05-26 10:24:32,,2.0,2.0,,,2.0,2.0,,,16.0,18.0,18.0,18.0,18.0,,499.0,,,,,,,,29.57,,,0.0,,,,0.0,,,,5.0,,,,6.0,,,,1.808,,,,,18.2,,62.0,,,,
A34,2024-05-26 10:39:32,,2.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,495.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,6.0,,,,4.0,,,,1.762,,,,,18.2,,61.0,,,,
A34,2024-05-26 10:54:32,,2.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,485.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,6.0,,,,4.0,,,,1.688,,,,,18.2,,61.0,,,,
A34,2024-05-26 11:09:32,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,17.0,17.0,17.0,,484.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,7.0,,,,4.0,,,,1.677,,,,,18.2,,61.0,,,,
A34,2024-05-26 11:24:32,,2.0,2.0,,,2.0,2.0,,,21.0,24.0,24.0,24.0,24.0,,475.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,7.0,,,,4.0,,,,1.581,,,,,18.1,,62.0,,,,
A34,2024-05-26 11:39:32,,2.0,2.0,,,2.0,2.0,,,20.0,23.0,23.0,23.0,23.0,,478.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,6.0,,,,5.0,,,,1.607,,,,,18.1,,62.0,,,,
A34,2024-05-26 11:54:32,,2.0,2.0,,,2.0,2.0,,,19.0,22.0,22.0,22.0,22.0,,479.0,,,,,,,,29.56,,,0.0,,,,0.0,,,,8.0,,,,2.0,,,,1.645,,,,,18.1,,62.0,,,,
