Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A29,2024-05-26 00:05:27,,1.0,1.0,,,1.0,1.0,,,13.0,14.0,14.0,14.0,14.0,,442.0,,,,,,,,29.33,,,0.0,,,,0.0,,,,13.0,,,,5.0,,,,0.074,,,,,25.5,,44.0,,,,
A29,2024-05-26 00:20:27,,1.0,1.0,,,1.0,1.0,,,13.0,14.0,14.0,14.0,14.0,,437.0,,,,,,,,29.33,,,0.0,,,,0.0,,,,12.0,,,,4.0,,,,0.064,,,,,25.5,,44.0,,,,
A29,2024-05-26 00:35:27,,1.0,1.0,,,1.0,1.0,,,13.0,14.0,14.0,14.0,14.0,,427.0,,,,,,,,29.33,,,0.0,,,,0.0,,,,11.0,,,,5.0,,,,0.052,,,,,25.6,,43.0,,,,
A29,2024-05-26 00:50:27,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,420.0,,,,,,,,29.33,,,0.0,,,,0.0,,,,11.0,,,,0.0,,,,0.014,,,,,25.5,,42.0,,,,
A29,2024-05-26 01:05:27,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,412.0,,,,,,,,29.33,,,0.0,,,,0.0,,,,11.0,,,,0.0,,,,0.0,,,,,25.4,,42.0,,,,
A29,2024-05-26 01:20:27,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,413.0,,,,,,,,29.33,,,0.0,,,,0.0,,,,10.0,,,,0.0,,,,0.005,,,,,25.3,,42.0,,,,
A29,2024-05-26 01:35:27,,1.0,1.0,,,1.0,1.0,,,12.0,13.0,13.0,13.0,13.0,,436.0,,,,,,,,29.33,,,0.0,,,,0.0,,,,8.0,,,,0.0,,,,0.007,,,,,25.2,,42.0,,,,
A29,2024-05-26 01:50:27,,1.0,1.0,,,1.0,1.0,,,11.0,12.0,12.0,12.0,12.0,,425.0,,,,,,,,29.33,,,0.0,,,,0.0,,,,6.0,,,,0.0,,,,0.018,,,,,25.2,,42.0,,,,
A29,2024-05-26 02:05:27,,10.0,10.0,,,10.0,10.0,,,96.0,108.0,108.0,108.0,108.0,,402.0,,,,,,,,29.34,,,0.0,,,,0.0,,,,4.0,,,,0.0,,,,0.01,,,,,25.1,,42.0,,,,
A29,2024-05-26 02:20:27,,49.0,53.0,,,54.0,54.0,,,494.0,556.0,559.0,559.0,559.0,,405.0,,,,,,,,29.34,,,0.0,,,,0.0,,,,6.0,,,,0.0,,,,0.179,,,,,25.1,,42.0,,,,
A29,2024-05-26 02:35:27,,18.0,19.0,,,19.0,19.0,,,181.0,202.0,203.0,203.0,203.0,,413.0,,,,,,,,29.34,,,0.0,,,,0.0,,,,5.0,,,,0.0,,,,0.086,,,,,25.1,,42.0,,,,
A29,2024-05-26 02:50:27,,221.0,268.0,,,296.0,311.0,,,2071.0,2429.0,2484.0,2495.0,2498.0,,414.0,,,,,,,,29.35,,,0.0,,,,0.0,,,,3.0,,,,0.0,,,,0.429,,,,,25.0,,43.0,,,,
