Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A07,2024-05-26 00:09:01,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,3.0,3.0,3.0,,411.0,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,0.505,,,,,20.9,,59.0,,,,
A07,2024-05-26 00:24:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,409.0,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,0.539,,,,,21.0,,59.0,,,,
A07,2024-05-26 00:39:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,415.0,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,0.561,,,,,21.1,,59.0,,,,
A07,2024-05-26 00:54:01,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,3.0,3.0,3.0,,410.0,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,0.568,,,,,21.2,,59.0,,,,
A07,2024-05-26 01:09:01,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,3.0,3.0,3.0,,411.0,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,0.522,,,,,21.3,,59.0,,,,
A07,2024-05-26 01:24:01,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,3.0,3.0,3.0,,410.0,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,0.393,,,,,21.4,,59.0,,,,
A07,2024-05-26 01:39:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,406.0,,,,,,,,28.25,,,,,,,,,,,,,,,,,,,0.385,,,,,21.4,,58.0,,,,
A07,2024-05-26 01:54:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,402.0,,,,,,,,28.26,,,,,,,,,,,,,,,,,,,0.357,,,,,21.4,,58.0,,,,
A07,2024-05-26 02:09:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,402.0,,,,,,,,28.26,,,,,,,,,,,,,,,,,,,0.318,,,,,21.4,,58.0,,,,
A07,2024-05-26 02:24:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,397.0,,,,,,,,28.26,,,,,,,,,,,,,,,,,,,0.273,,,,,21.4,,58.0,,,,
A07,2024-05-26 02:39:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,390.0,,,,,,,,28.27,,,,,,,,,,,,,,,,,,,0.232,,,,,21.4,,58.0,,,,
A07,2024-05-26 02:54:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,391.0,,,,,,,,28.27,,,,,,,,,,,,,,,,,,,0.182,,,,,21.3,,58.0,,,,
A07,2024-05-26 03:09:01,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,3.0,3.0,3.0,,385.0,,,,,,,,28.27,,,,,,,,,,,,,,,,,,,0.149,,,,,21.3,,58.0,,,,
A07,2024-05-26 03:24:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,384.0,,,,,,,,28.27,,,,,,,,,,,,,,,,,,,0.112,,,,,21.3,,58.0,,,,
A07,2024-05-26 03:39:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,382.0,,,,,,,,28.28,,,,,,,,,,,,,,,,,,,0.073,,,,,21.3,,57.0,,,,
A07,2024-05-26 03:54:01,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,3.0,3.0,3.0,,376.0,,,,,,,,28.28,,,,,,,,,,,,,,,,,,,0.033,,,,,21.3,,57.0,,,,
A07,2024-05-26 04:09:01,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,3.0,3.0,3.0,,374.0,,,,,,,,28.28,,,,,,,,,,,,,,,,,,,0.027,,,,,21.3,,57.0,,,,
A07,2024-05-26 04:24:01,,0.0,0.0,,,0.0,0.0,,,2.0,2.0,2.0,2.0,2.0,,371.0,,,,,,,,28.29,,,,,,,,,,,,,,,,,,,0.024,,,,,21.3,,57.0,,,,
A07,2024-05-26 04:39:01,,0.0,0.0,,,0.0,0.0,,,3.0,3.0,3.0,3.0,3.0,,369.0,,,,,,,,28.29,,,,,,,,,,,,,,,,,,,0.021,,,,,21.2,,57.0,,,,
A07,2024-05-26 04:54:01,,0.0,0.0,,,0.0,0.0,,,2.0,3.0,3.0,3.0,3.0,,370.0,,,,,,,,28.29,,,,,,,,,,,,,,,,,,,0.019,,,,,21.2,,57.0,,,,
