Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A28,2024-06-05 16:34:29,,5.0,5.0,,,5.0,5.0,,,53.0,60.0,60.0,60.0,60.0,,556.0,,,,,,,,29.74,,,0.5,,,,0.0,,,,12.0,,,,0.0,,,,0.0,,,,,22.2,,63.0,,,,
A28,2024-06-05 16:49:29,,4.0,4.0,,,4.0,4.0,,,44.0,49.0,49.0,49.0,49.0,,536.0,,,,,,,,29.74,,,0.3,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,22.6,,62.0,,,,
A28,2024-06-05 17:04:29,,4.0,4.0,,,4.0,4.0,,,40.0,45.0,45.0,45.0,45.0,,512.0,,,,,,,,29.74,,,0.2,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,22.8,,62.0,,,,
A28,2024-06-05 17:19:29,,4.0,4.0,,,4.0,4.0,,,38.0,43.0,43.0,43.0,43.0,,500.0,,,,,,,,29.75,,,0.2,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,23.0,,62.0,,,,
A28,2024-06-05 17:34:29,,4.0,4.0,,,4.0,4.0,,,37.0,42.0,42.0,42.0,42.0,,501.0,,,,,,,,29.75,,,0.2,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,23.1,,62.0,,,,
A28,2024-06-05 17:49:29,,4.0,4.0,,,4.0,4.0,,,39.0,43.0,43.0,43.0,44.0,,481.0,,,,,,,,29.75,,,0.2,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,23.2,,62.0,,,,
A28,2024-06-05 18:04:29,,4.0,4.0,,,4.0,4.0,,,38.0,43.0,43.0,43.0,43.0,,461.0,,,,,,,,29.75,,,0.2,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,23.3,,62.0,,,,
A28,2024-06-05 18:19:29,,4.0,4.0,,,4.0,4.0,,,39.0,44.0,44.0,44.0,44.0,,444.0,,,,,,,,29.75,,,0.2,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,23.5,,62.0,,,,
A28,2024-06-05 18:34:29,,4.0,4.0,,,4.0,4.0,,,39.0,44.0,44.0,44.0,44.0,,432.0,,,,,,,,29.75,,,0.2,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,,,,23.6,,62.0,,,,
