Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A10,2024-05-26 00:14:55,,2.0,2.0,,,2.0,2.0,,,21.0,24.0,24.0,24.0,24.0,,407.0,,,,,,,,29.12,,,,,,,,,,,,,,,,,,,0.258,,,,,20.3,,56.0,,,,
A10,2024-05-26 00:29:55,,2.0,2.0,,,2.0,2.0,,,20.0,23.0,23.0,23.0,23.0,,399.0,,,,,,,,29.12,,,,,,,,,,,,,,,,,,,0.24,,,,,20.3,,56.0,,,,
A10,2024-05-26 00:44:55,,2.0,2.0,,,2.0,2.0,,,18.0,21.0,21.0,21.0,21.0,,389.0,,,,,,,,29.12,,,,,,,,,,,,,,,,,,,0.272,,,,,20.2,,57.0,,,,
A10,2024-05-26 00:59:55,,2.0,2.0,,,2.0,2.0,,,16.0,19.0,19.0,19.0,19.0,,396.0,,,,,,,,29.12,,,,,,,,,,,,,,,,,,,0.335,,,,,20.2,,57.0,,,,
A10,2024-05-26 01:14:55,,1.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,395.0,,,,,,,,29.12,,,,,,,,,,,,,,,,,,,0.315,,,,,20.2,,57.0,,,,
A10,2024-05-26 01:29:55,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,403.0,,,,,,,,29.12,,,,,,,,,,,,,,,,,,,0.466,,,,,20.1,,57.0,,,,
A10,2024-05-26 01:44:55,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,10.0,10.0,10.0,,431.0,,,,,,,,29.12,,,,,,,,,,,,,,,,,,,0.832,,,,,20.3,,58.0,,,,
A10,2024-05-26 01:59:55,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,435.0,,,,,,,,29.13,,,,,,,,,,,,,,,,,,,0.891,,,,,20.4,,58.0,,,,
A10,2024-05-26 02:14:55,,1.0,1.0,,,1.0,1.0,,,7.0,8.0,8.0,8.0,8.0,,439.0,,,,,,,,29.13,,,,,,,,,,,,,,,,,,,0.917,,,,,20.5,,58.0,,,,
A10,2024-05-26 02:29:55,,1.0,1.0,,,1.0,1.0,,,6.0,6.0,7.0,7.0,7.0,,434.0,,,,,,,,29.14,,,,,,,,,,,,,,,,,,,0.93,,,,,20.6,,57.0,,,,
A10,2024-05-26 02:44:55,,1.0,1.0,,,1.0,1.0,,,5.0,6.0,6.0,6.0,6.0,,442.0,,,,,,,,29.14,,,,,,,,,,,,,,,,,,,0.925,,,,,20.6,,57.0,,,,
A10,2024-05-26 02:59:55,,1.0,1.0,,,1.0,1.0,,,6.0,6.0,6.0,6.0,6.0,,443.0,,,,,,,,29.15,,,,,,,,,,,,,,,,,,,0.92,,,,,20.6,,57.0,,,,
A10,2024-05-26 03:14:55,,0.0,0.0,,,0.0,0.0,,,5.0,5.0,5.0,5.0,5.0,,443.0,,,,,,,,29.15,,,,,,,,,,,,,,,,,,,0.908,,,,,20.7,,57.0,,,,
A10,2024-05-26 03:29:55,,0.0,0.0,,,0.0,0.0,,,4.0,5.0,5.0,5.0,5.0,,444.0,,,,,,,,29.15,,,,,,,,,,,,,,,,,,,0.907,,,,,20.7,,57.0,,,,
A10,2024-05-26 03:44:55,,0.0,0.0,,,0.0,0.0,,,4.0,5.0,5.0,5.0,5.0,,442.0,,,,,,,,29.15,,,,,,,,,,,,,,,,,,,0.902,,,,,20.6,,57.0,,,,
A10,2024-05-26 03:59:55,,0.0,0.0,,,0.0,0.0,,,5.0,5.0,6.0,6.0,6.0,,441.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.896,,,,,20.6,,57.0,,,,
A10,2024-05-26 04:14:55,,1.0,1.0,,,1.0,1.0,,,5.0,6.0,6.0,6.0,6.0,,451.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.9,,,,,20.6,,57.0,,,,
A10,2024-05-26 04:29:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,536.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.952,,,,,20.6,,57.0,,,,
A10,2024-05-26 04:44:55,,1.0,1.0,,,1.0,1.0,,,6.0,6.0,6.0,6.0,6.0,,589.0,,,,,,,,29.17,,,,,,,,,,,,,,,,,,,0.996,,,,,20.6,,58.0,,,,
A10,2024-05-26 04:59:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,615.0,,,,,,,,29.17,,,,,,,,,,,,,,,,,,,1.02,,,,,20.6,,58.0,,,,
A10,2024-05-26 05:14:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,627.0,,,,,,,,29.17,,,,,,,,,,,,,,,,,,,1.024,,,,,20.6,,58.0,,,,
A10,2024-05-26 05:29:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,579.0,,,,,,,,29.17,,,,,,,,,,,,,,,,,,,1.008,,,,,20.6,,58.0,,,,
A10,2024-05-26 05:44:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,543.0,,,,,,,,29.17,,,,,,,,,,,,,,,,,,,0.983,,,,,20.6,,57.0,,,,
A10,2024-05-26 05:59:55,,1.0,1.0,,,1.0,1.0,,,5.0,6.0,6.0,6.0,6.0,,510.0,,,,,,,,29.17,,,,,,,,,,,,,,,,,,,0.955,,,,,20.6,,57.0,,,,
A10,2024-05-26 06:14:55,,0.0,0.0,,,0.0,0.0,,,5.0,6.0,6.0,6.0,6.0,,495.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.935,,,,,20.6,,57.0,,,,
A10,2024-05-26 06:29:55,,0.0,1.0,,,1.0,1.0,,,5.0,6.0,6.0,6.0,6.0,,478.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.925,,,,,20.5,,57.0,,,,
A10,2024-05-26 06:44:55,,0.0,0.0,,,0.0,0.0,,,5.0,5.0,5.0,5.0,5.0,,470.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.921,,,,,20.5,,57.0,,,,
A10,2024-05-26 06:59:55,,1.0,1.0,,,1.0,1.0,,,6.0,6.0,6.0,6.0,6.0,,464.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.921,,,,,20.4,,57.0,,,,
A10,2024-05-26 07:14:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,455.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.928,,,,,20.4,,57.0,,,,
A10,2024-05-26 07:29:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,452.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.927,,,,,20.4,,57.0,,,,
A10,2024-05-26 07:44:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,451.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.922,,,,,20.3,,57.0,,,,
A10,2024-05-26 07:59:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,450.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.911,,,,,20.3,,57.0,,,,
A10,2024-05-26 08:14:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,453.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.909,,,,,20.2,,58.0,,,,
A10,2024-05-26 08:29:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,456.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.906,,,,,20.1,,58.0,,,,
A10,2024-05-26 08:44:55,,1.0,1.0,,,1.0,1.0,,,7.0,7.0,7.0,7.0,7.0,,457.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.912,,,,,20.1,,58.0,,,,
A10,2024-05-26 08:59:55,,1.0,1.0,,,1.0,1.0,,,6.0,7.0,7.0,7.0,7.0,,465.0,,,,,,,,29.16,,,,,,,,,,,,,,,,,,,0.922,,,,,20.0,,58.0,,,,
