Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A05,2024-05-26 00:10:36,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,461.0,,,,,,,,29.48,,,0.0,,,,0.0,,,,12.0,,,,0.0,,,,0.286,,,,,22.1,,57.0,,,,
A05,2024-05-26 00:25:36,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,460.0,,,,,,,,29.48,,,0.0,,,,0.0,,,,11.0,,,,0.0,,,,0.287,,,,,22.2,,57.0,,,,
A05,2024-05-26 00:40:36,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,458.0,,,,,,,,29.47,,,0.0,,,,0.0,,,,11.0,,,,0.0,,,,0.289,,,,,22.4,,57.0,,,,
A05,2024-05-26 00:55:36,,1.0,1.0,,,1.0,1.0,,,8.0,9.0,9.0,9.0,9.0,,460.0,,,,,,,,29.47,,,0.0,,,,0.0,,,,11.0,,,,0.0,,,,0.279,,,,,22.5,,57.0,,,,
A05,2024-05-26 01:10:36,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,458.0,,,,,,,,29.48,,,0.0,,,,0.0,,,,11.0,,,,0.0,,,,0.269,,,,,22.6,,56.0,,,,
A05,2024-05-26 01:25:36,,1.0,1.0,,,1.0,1.0,,,9.0,10.0,10.0,10.0,10.0,,455.0,,,,,,,,29.48,,,0.0,,,,0.0,,,,11.0,,,,0.0,,,,0.262,,,,,22.7,,56.0,,,,
A05,2024-05-26 01:40:36,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,454.0,,,,,,,,29.48,,,0.0,,,,0.0,,,,11.0,,,,0.0,,,,0.267,,,,,22.8,,56.0,,,,
A05,2024-05-26 01:55:36,,1.0,1.0,,,1.0,1.0,,,10.0,11.0,11.0,11.0,11.0,,452.0,,,,,,,,29.49,,,0.0,,,,0.0,,,,12.0,,,,0.0,,,,0.234,,,,,22.8,,56.0,,,,
A05,2024-05-26 02:10:36,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,445.0,,,,,,,,29.49,,,0.0,,,,0.0,,,,11.0,,,,0.0,,,,0.198,,,,,22.8,,56.0,,,,
