Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
B05,2024-05-26 00:05:18,,2.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,,43.0,,,,
B05,2024-05-26 00:20:18,,2.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,,45.0,,,,
B05,2024-05-26 00:35:18,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,,46.0,,,,
B05,2024-05-26 00:50:18,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,,47.0,,,,
B05,2024-05-26 01:05:18,,2.0,2.0,,,2.0,2.0,,,14.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,,49.0,,,,
B05,2024-05-26 01:20:18,,2.0,2.0,,,2.0,2.0,,,14.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,,50.0,,,,
B05,2024-05-26 01:35:18,,2.0,2.0,,,2.0,2.0,,,14.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7,,50.0,,,,
B05,2024-05-26 01:50:18,,2.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,,51.0,,,,
B05,2024-05-26 02:05:18,,2.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,,52.0,,,,
B05,2024-05-26 02:20:18,,2.0,2.0,,,2.0,2.0,,,16.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,,52.0,,,,
B05,2024-05-26 02:35:18,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7,,52.0,,,,
B05,2024-05-26 02:50:18,,2.0,2.0,,,2.0,2.0,,,14.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2,,53.0,,,,
B05,2024-05-26 03:05:18,,2.0,2.0,,,2.0,2.0,,,14.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,54.0,,,,
B05,2024-05-26 03:20:18,,2.0,2.0,,,2.0,2.0,,,16.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7,,55.0,,,,
B05,2024-05-26 03:35:18,,2.0,2.0,,,2.0,2.0,,,16.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,55.0,,,,
B05,2024-05-26 03:50:18,,2.0,2.0,,,2.0,2.0,,,17.0,20.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,55.0,,,,
B05,2024-05-26 04:05:18,,2.0,2.0,,,2.0,2.0,,,16.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,55.0,,,,
B05,2024-05-26 04:20:18,,2.0,2.0,,,2.0,2.0,,,16.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,55.0,,,,
B05,2024-05-26 04:35:18,,2.0,2.0,,,2.0,2.0,,,17.0,20.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,56.0,,,,
B05,2024-05-26 04:50:18,,2.0,2.0,,,2.0,2.0,,,17.0,20.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,,56.0,,,,
B05,2024-05-26 05:05:18,,3.0,3.0,,,3.0,3.0,,,21.0,24.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.2,,57.0,,,,
B05,2024-05-26 05:20:18,,2.0,3.0,,,3.0,3.0,,,20.0,24.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,,59.0,,,,
B05,2024-05-26 05:35:18,,2.0,2.0,,,3.0,3.0,,,19.0,22.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,,60.0,,,,
B05,2024-05-26 05:50:18,,2.0,2.0,,,3.0,3.0,,,18.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,60.0,,,,
B05,2024-05-26 06:05:18,,2.0,2.0,,,2.0,3.0,,,17.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,,61.0,,,,
B05,2024-05-26 06:20:18,,2.0,2.0,,,2.0,2.0,,,16.0,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,63.0,,,,
B05,2024-05-26 06:35:18,,2.0,2.0,,,2.0,2.0,,,17.0,20.0,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,,64.0,,,,
B05,2024-05-26 06:50:18,,2.0,2.0,,,2.0,2.0,,,17.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,,65.0,,,,
B05,2024-05-26 07:05:18,,2.0,2.0,,,2.0,2.0,,,17.0,20.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,65.0,,,,
B05,2024-05-26 07:20:18,,2.0,2.0,,,2.0,3.0,,,18.0,21.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,66.0,,,,
B05,2024-05-26 07:35:18,,2.0,2.0,,,2.0,2.0,,,18.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,65.0,,,,
B05,2024-05-26 07:50:18,,2.0,2.0,,,2.0,3.0,,,18.0,21.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9,,67.0,,,,
B05,2024-05-26 08:05:18,,2.0,2.0,,,2.0,2.0,,,18.0,22.0,22.0,22.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,,67.0,,,,
B05,2024-05-26 08:20:18,,3.0,3.0,,,3.0,3.0,,,25.0,29.0,29.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,,68.0,,,,
B05,2024-05-26 08:35:18,,4.0,4.0,,,4.0,4.0,,,32.0,37.0,37.0,37.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4,,68.0,,,,
B05,2024-05-26 08:50:18,,2.0,3.0,,,3.0,3.0,,,20.0,24.0,24.0,24.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6,,69.0,,,,
B05,2024-05-26 09:05:18,,2.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,67.0,,,,
B05,2024-05-26 09:20:18,,2.0,2.0,,,2.0,2.0,,,17.0,20.0,21.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,67.0,,,,
B05,2024-05-26 09:35:18,,1.0,1.0,,,1.0,1.0,,,9.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2,,66.0,,,,
B05,2024-05-26 09:50:18,,1.0,2.0,,,2.0,2.0,,,11.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,66.0,,,,
B05,2024-05-26 10:05:18,,1.0,2.0,,,2.0,2.0,,,12.0,14.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,66.0,,,,
B05,2024-05-26 10:20:18,,2.0,2.0,,,2.0,2.0,,,13.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,66.0,,,,
B05,2024-05-26 10:35:18,,2.0,2.0,,,2.0,2.0,,,14.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,66.0,,,,
B05,2024-05-26 10:50:18,,2.0,2.0,,,2.0,2.0,,,12.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,66.0,,,,
B05,2024-05-26 11:05:18,,1.0,2.0,,,2.0,2.0,,,12.0,14.0,14.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,66.0,,,,
B05,2024-05-26 11:20:18,,2.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.3,,66.0,,,,
B05,2024-05-26 11:35:18,,3.0,4.0,,,4.0,4.0,,,27.0,32.0,32.0,32.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,66.0,,,,
B05,2024-05-26 11:50:18,,6.0,7.0,,,7.0,7.0,,,52.0,61.0,61.0,61.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.4,,66.0,,,,
B05,2024-05-26 12:05:18,,6.0,6.0,,,6.0,6.0,,,47.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.5,,66.0,,,,
B05,2024-05-26 12:20:18,,5.0,6.0,,,6.0,6.0,,,45.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,64.0,,,,
B05,2024-05-26 12:35:18,,5.0,6.0,,,6.0,6.0,,,44.0,52.0,52.0,52.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,66.0,,,,
B05,2024-05-26 12:50:18,,5.0,5.0,,,6.0,6.0,,,43.0,50.0,50.0,50.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,66.0,,,,
B05,2024-05-26 13:05:18,,5.0,5.0,,,5.0,5.0,,,42.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,66.0,,,,
B05,2024-05-26 13:20:18,,5.0,5.0,,,5.0,5.0,,,40.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.6,,67.0,,,,
B05,2024-05-26 13:35:18,,5.0,5.0,,,5.0,5.0,,,40.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,66.0,,,,
B05,2024-05-26 13:50:18,,4.0,5.0,,,5.0,5.0,,,37.0,43.0,44.0,44.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.9,,65.0,,,,
B05,2024-05-26 14:05:18,,4.0,4.0,,,4.0,4.0,,,34.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,65.0,,,,
B05,2024-05-26 14:20:18,,4.0,4.0,,,4.0,4.0,,,34.0,40.0,40.0,40.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,,65.0,,,,
B05,2024-05-26 14:35:18,,4.0,5.0,,,5.0,5.0,,,36.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.4,,64.0,,,,
B05,2024-05-26 14:50:18,,4.0,5.0,,,5.0,5.0,,,36.0,42.0,42.0,42.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,64.0,,,,
B05,2024-05-26 15:05:18,,4.0,5.0,,,5.0,5.0,,,37.0,43.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,63.0,,,,
B05,2024-05-26 15:20:18,,5.0,5.0,,,5.0,5.0,,,39.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9,,63.0,,,,
B05,2024-05-26 15:35:18,,4.0,5.0,,,5.0,5.0,,,36.0,42.0,43.0,43.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,,61.0,,,,
B05,2024-05-26 15:50:18,,5.0,5.0,,,5.0,5.0,,,41.0,49.0,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,,62.0,,,,
B05,2024-05-26 16:05:18,,6.0,6.0,,,6.0,6.0,,,47.0,55.0,55.0,55.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.3,,62.0,,,,
B05,2024-05-26 16:20:18,,6.0,6.0,,,6.0,6.0,,,45.0,53.0,53.0,53.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,62.0,,,,
B05,2024-05-26 16:35:18,,5.0,5.0,,,5.0,5.0,,,41.0,48.0,48.0,48.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.4,,62.0,,,,
B05,2024-05-26 16:50:18,,5.0,6.0,,,6.0,6.0,,,43.0,50.0,50.0,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,,60.0,,,,
B05,2024-05-26 17:05:18,,5.0,5.0,,,5.0,5.0,,,39.0,46.0,46.0,46.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,,59.0,,,,
B05,2024-05-26 17:20:18,,5.0,5.0,,,5.0,5.0,,,40.0,47.0,47.0,47.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,,58.0,,,,
