Sensor,Timestamp,Timestamp (Local),PM 1.0,PM 2.5,Applied PM 2.5 Custom Calibration Setting - Multiplication Factor,Applied PM 2.5 Custom Calibration Setting - Offset,PM 4.0,PM 10,Applied PM 10 Custom Calibration Setting - Multiplication Factor,Applied PM 10 Custom Calibration Setting - Offset,NC 0.5,NC 1.0,NC 2.5,NC 4.0,NC 10,PM Sensor Error Status,CO2,Applied CO2 Custom Calibration Setting - Multiplication Factor,Applied CO2 Custom Calibration Setting - Offset,CO2 Sensor Error Status,CH2O,Applied CH2O Custom Calibration Setting - Multiplication Factor,Applied CH2O Custom Calibration Setting - Offset,CH2O Sensor Error Status,Barometric Pressure,Applied Barometric Pressure Custom Calibration Setting - Offset,Barometric Sensor Error Status,CO,Applied CO Custom Calibration Setting - Multiplication Factor,Applied CO Custom Calibration Setting - Offset,CO Sensor Error Status,SO2,Applied SO2 Custom Calibration Setting - Multiplication Factor,Applied SO2 Custom Calibration Setting - Offset,SO2 Sensor Error Status,O3,Applied O3 Custom Calibration Setting - Multiplication Factor,Applied O3 Custom Calibration Setting - Offset,O3 Sensor Error Status,NO2,Applied NO2 Custom Calibration Setting - Multiplication Factor,Applied NO2 Custom Calibration Setting - Offset,NO2 Sensor Error Status,VOC tVOC measurement,Applied TVOC Custom Calibration Setting - Multiplication Factor,Applied TVOC Custom Calibration Setting - Offset,VOC Ethanol,VOC Sensor Error Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Temperature/Humidity Sensor Error Status,Device Status,Typical Particle Size
,UTC,UTC-05:00,ug/m3,ug/m3,,,ug/m3,ug/m3,,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,,ppm,,,,ppb,,,,inHg,,,ppm,,,,ppb,,,,ppb,,,,ppb,,,,mg/m3,,,ppb,,Celsius,Celsius,%,,,,
A18,2024-05-26 00:08:19,,2.0,2.0,,,2.0,2.0,,,15.0,18.0,18.0,18.0,18.0,,411.0,,,,,,,,28.79,,,,,,,,,,,,,,,,,,,0.018,,,,,18.7,,60.0,,,,
A18,2024-05-26 00:23:19,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,17.0,17.0,17.0,,410.0,,,,,,,,28.79,,,,,,,,,,,,,,,,,,,0.022,,,,,18.7,,60.0,,,,
A18,2024-05-26 00:38:19,,2.0,2.0,,,2.0,2.0,,,15.0,17.0,17.0,17.0,17.0,,413.0,,,,,,,,28.79,,,,,,,,,,,,,,,,,,,0.028,,,,,18.7,,60.0,,,,
A18,2024-05-26 00:53:19,,1.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,414.0,,,,,,,,28.79,,,,,,,,,,,,,,,,,,,0.033,,,,,18.7,,60.0,,,,
A18,2024-05-26 01:08:19,,1.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,413.0,,,,,,,,28.79,,,,,,,,,,,,,,,,,,,0.031,,,,,18.7,,60.0,,,,
A18,2024-05-26 01:23:19,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,412.0,,,,,,,,28.79,,,,,,,,,,,,,,,,,,,0.031,,,,,18.8,,60.0,,,,
A18,2024-05-26 01:38:19,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,413.0,,,,,,,,28.79,,,,,,,,,,,,,,,,,,,0.025,,,,,18.8,,60.0,,,,
A18,2024-05-26 01:53:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,415.0,,,,,,,,28.8,,,,,,,,,,,,,,,,,,,0.016,,,,,18.7,,60.0,,,,
A18,2024-05-26 02:08:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,414.0,,,,,,,,28.8,,,,,,,,,,,,,,,,,,,0.005,,,,,18.7,,60.0,,,,
A18,2024-05-26 02:23:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,411.0,,,,,,,,28.8,,,,,,,,,,,,,,,,,,,0.0,,,,,18.7,,60.0,,,,
A18,2024-05-26 02:38:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,411.0,,,,,,,,28.81,,,,,,,,,,,,,,,,,,,0.0,,,,,18.7,,60.0,,,,
A18,2024-05-26 02:53:19,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,406.0,,,,,,,,28.81,,,,,,,,,,,,,,,,,,,0.0,,,,,18.6,,59.0,,,,
A18,2024-05-26 03:08:19,,1.0,2.0,,,2.0,2.0,,,14.0,16.0,16.0,16.0,16.0,,405.0,,,,,,,,28.81,,,,,,,,,,,,,,,,,,,0.0,,,,,18.6,,59.0,,,,
A18,2024-05-26 03:23:19,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,403.0,,,,,,,,28.82,,,,,,,,,,,,,,,,,,,0.001,,,,,18.7,,59.0,,,,
A18,2024-05-26 03:38:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,402.0,,,,,,,,28.82,,,,,,,,,,,,,,,,,,,0.013,,,,,18.6,,59.0,,,,
A18,2024-05-26 03:53:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,403.0,,,,,,,,28.82,,,,,,,,,,,,,,,,,,,0.015,,,,,18.5,,59.0,,,,
A18,2024-05-26 04:08:19,,1.0,1.0,,,1.0,1.0,,,12.0,13.0,13.0,13.0,13.0,,399.0,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,0.014,,,,,18.5,,59.0,,,,
A18,2024-05-26 04:23:19,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,411.0,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,0.892,,,,,18.5,,59.0,,,,
A18,2024-05-26 04:38:19,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,405.0,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,0.37,,,,,18.5,,59.0,,,,
A18,2024-05-26 04:53:19,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,413.0,,,,,,,,28.84,,,,,,,,,,,,,,,,,,,0.132,,,,,18.5,,59.0,,,,
A18,2024-05-26 05:08:19,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,407.0,,,,,,,,28.84,,,,,,,,,,,,,,,,,,,0.1,,,,,18.4,,59.0,,,,
A18,2024-05-26 05:23:19,,1.0,1.0,,,1.0,1.0,,,10.0,12.0,12.0,12.0,12.0,,410.0,,,,,,,,28.84,,,,,,,,,,,,,,,,,,,0.089,,,,,18.4,,59.0,,,,
A18,2024-05-26 05:38:19,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,417.0,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,0.08,,,,,18.4,,59.0,,,,
A18,2024-05-26 05:53:19,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,421.0,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,0.072,,,,,18.4,,60.0,,,,
A18,2024-05-26 06:08:19,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,423.0,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,0.069,,,,,18.4,,60.0,,,,
A18,2024-05-26 06:23:19,,1.0,1.0,,,1.0,1.0,,,11.0,13.0,13.0,13.0,13.0,,419.0,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,0.089,,,,,18.4,,60.0,,,,
A18,2024-05-26 06:38:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,449.0,,,,,,,,28.83,,,,,,,,,,,,,,,,,,,0.651,,,,,18.4,,60.0,,,,
A18,2024-05-26 06:53:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,470.0,,,,,,,,28.82,,,,,,,,,,,,,,,,,,,0.512,,,,,18.3,,60.0,,,,
A18,2024-05-26 07:08:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,472.0,,,,,,,,28.82,,,,,,,,,,,,,,,,,,,0.311,,,,,18.3,,60.0,,,,
A18,2024-05-26 07:23:19,,1.0,1.0,,,1.0,1.0,,,12.0,14.0,14.0,14.0,14.0,,468.0,,,,,,,,28.82,,,,,,,,,,,,,,,,,,,0.195,,,,,18.3,,60.0,,,,
A18,2024-05-26 07:38:19,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,469.0,,,,,,,,28.82,,,,,,,,,,,,,,,,,,,0.147,,,,,18.3,,60.0,,,,
A18,2024-05-26 07:53:19,,1.0,1.0,,,1.0,1.0,,,13.0,15.0,15.0,15.0,15.0,,475.0,,,,,,,,28.82,,,,,,,,,,,,,,,,,,,0.121,,,,,18.3,,60.0,,,,
